id,suite,type,spans,length,width,n_lanes,skew,gdr_spacing,n_gdr,span2depth,t_deck,n_dia,dia_spacing,dia_type,dia_section,intgdr_Ix,ingdr_A,intgdr_d,intgdr_tw,intgdr_tf,intgdr_bf,intgdr_sectcomp,intgdr_flangecomp,intgdr_webcomp,intgdr_mnpos,intgdr_fnneg,intgdr_vn,intgdr_dfm,intgdr_dfv,extgdr_Ix,exgdr_A,extgdr_d,extgdr_tw,extgdr_tf,extgdr_bf,extgdr_sectcomp,extgdr_flangecomp,extgdr_webcomp,extgdr_mnpos,extgdr_fnneg,extgdr_vn,extgdr_dfm,extgdr_dfv,dia_emultiplier,dia_e,gdr_e,deck_e,intgdr_dlmpos,intgdr_sdlmpos,intgdr_llmpos,intgdr_dlmneg,intgdr_sdlmneg,intgdr_llmneg,intgdr_dlv,intgdr_sdlv,intgdr_llv,intgdr_ftgstress,intgdr_st1rtgpos,intgdr_sv2rtgpos,intgdr_st1rtgneg,intgdr_sv2rtgneg,intgdr_vrtg,extgdr_dlmpos,extgdr_sdlmpos,extgdr_llmpos,extgdr_dlmneg,extgdr_sdlmneg,extgdr_llmneg,extgdr_dlv,extgdr_sdlv,extgdr_llv,extgdr_ftgstress,extgdr_st1rtgpos,extgdr_sv2rtgpos,extgdr_st1rtgneg,extgdr_sv2rtgneg,extgdr_vrtg
Steel_2_1_1,1,Steel,2,1376.47461,588.751495,4,7.678388806,117.750299,6,20.9158454,8.93714341,5,229.4124349,Chevron,L2-1/2X1-1/2X3/16,62080.63113,85.51758671,65,0.563401199,1.573386488,16.10202096,1,0,1,100568259.7,43073.49402,381505.0866,0.722829074,0.961690854,118432.3949,155.6301435,65,0.52773169,5.882826263,10.83974655,1,0,1,216391265.5,38273.12536,364298.1639,0.771975609,0.787407014,12.59528146,365263162.2,29000000,3604996.533,14627104.99,1248925.627,32821052.66,-26003960.68,-2220330.88,-37152997.56,94458.55557,8065.280915,150536.7849,11999.99345,1.950288503,3.111942148,1.000019419,1.772697962,1.039805668,17436656,1248925.627,32821052.66,-30998760,-2220330.88,-37152997.56,112602.0044,8065.280915,150536.7849,6278.483584,1.950288503,3.111942148,1.000019419,1.772697962,1.039805668
Steel_2_1_2,1,Steel,2,1665.069834,472.6296299,3,53.82660759,78.77160498,7,26.11468979,7.539702789,6,237.8671191,Chevron,L2X2X1/8,62673.04341,90.55403254,63,0.538957029,2.725087293,10.9238977,1,0,1,98554589.31,37059.67902,358944.915,0.485377914,0.870069529,65325.75615,92.25729158,63,0.511494232,2.666549449,11.7682056,1,0,1,102908888.3,38419.86242,306199.8699,0.502022607,0.684079553,11.45102657,332079770.4,29000000,3604996.533,15083423.55,1566460.451,43002416.12,-26815129.41,-2784834.594,-48448105.8,80522.53684,8362.515906,162683.3571,11998.82017,2.135986707,3.478976761,1.000477226,1.983916193,1.042738457,15134209.86,1566460.451,43002416.12,-26905416.7,-2784834.594,-48448105.8,80793.65849,8362.515906,162683.3571,11999.99994,2.135986707,3.478976761,1.000477226,1.983916193,1.042738457
Steel_2_1_3,1,Steel,2,939.0426039,472.1319352,3,57.32976403,118.0329838,5,24.37553815,7.679531617,3,234.760651,Chevron,L2X2X1/8,18751.61102,69.61107191,38,0.440618985,2.442565464,11.26275482,1,0,1,58731964.45,38414.07818,339567.8412,0.621004701,1.230526193,20210.1356,71.53973616,38,0.428738732,1.663020734,17.03937479,1,0,1,57516681.15,44192.73472,299905.2901,0.636729057,1.00805673,23.33649032,676758219.1,29000000,3604996.533,5702834.749,697467.4239,19049307.98,-10139113.56,-1240032.673,-21795012.31,53986.44066,6602.643309,122506.7081,11999.9622,2.454306443,3.376510863,1.00010249,2.054119962,1.031372349,4971255.558,604186.4054,18071192.86,-12323387.76,-1497734.982,-26681842,56584.67832,6877.074211,125036.5767,11999.99855,2.454306443,3.376510863,1.00010249,2.054119962,1.031372349
Steel_2_1_4,1,Steel,2,1796.698848,827.3224987,5,30.72734201,63.64019221,14,22.50476176,8.059940377,7,224.587356,Cross,L2-1/2X1-1/2X3/16,82114.47975,83.57004402,79,0.558177815,1.565320119,13.1670992,1,0,1,108503776.3,39967.24329,302454.9442,0.451413996,0.678260617,93498.99858,90.78158408,79,0.542902909,1.896850814,13.16705182,1,0,1,126265367.6,40376.04297,280751.2425,0.529048537,0.593947051,15.29144255,443451833.8,29000000,3604996.533,15804835.49,911945.8072,47933194.1,-28098040.33,-1621269.015,-53952265.47,78193.51684,4511.799563,167716.0309,11999.99325,2.321402444,3.646373583,1.077800035,2.108936143,1.028338982,16296830.62,911945.8072,47933194.1,-28972715.61,-1621269.015,-53952265.47,80627.63452,4511.799563,167716.0309,11999.99383,2.321402444,3.646373583,1.077800035,2.108936143,1.028338982
Steel_2_1_5,1,Steel,2,1365.806459,741.2228099,5,27.98791764,123.537135,7,28.0091798,8.245881231,5,227.6344098,Chevron,L2X2X1/8,46067.12113,104.9974662,48,0.5097506,2.696126833,15.4440327,1,0,1,96401325.96,43410.03668,410198.4995,0.744040512,1.065606051,47809.64364,108.1787347,48,0.486706422,2.827870455,15.48329622,1,0,1,99426549.52,43487.82613,359265.9727,0.792025507,0.868105738,26.91140418,780430721.2,29000000,3604996.533,14903603.86,1053951.189,32463613.79,-26496201.88,-1873755.083,-36757723.55,96998.3767,6859.519043,150348.2624,11999.99514,1.814447079,2.934511678,1.000010136,1.668557201,1.030600511,15029528.25,1053951.189,32463613.79,-26720075.12,-1873755.083,-36757723.55,97817.941,6859.519043,150348.2624,11999.99068,1.814447079,2.934511678,1.000010136,1.668557201,1.030600511
Steel_2_1_6,1,Steel,2,909.9730567,603.6857909,4,0.784752255,120.7371582,6,21.16990007,8.632094987,3,227.4932642,Chevron,L2X2X1/8,21955.92583,66.4177325,42,0.43266813,2.031336759,12.30801839,1,0,1,63642430.3,40197.7104,281713.327,0.757821862,0.958528322,22555.28219,67.67980936,42,0.412307843,2.15411347,12.10223984,1,0,1,64510056.8,40008.9673,245373.4753,0.782564301,0.784772431,10.07281577,292111657.4,29000000,3604996.533,5993380.336,545666.3749,18209858.82,-10658178.82,-970372.2233,-20728348.53,58563.15605,5331.873379,120314.4718,11999.96052,2.300262286,3.112501474,1.000094434,1.917865761,1.03315322,6015458.375,545666.3749,18209858.82,-10697440.75,-970372.2233,-20728348.53,58778.88733,5331.873379,120314.4718,11999.99845,2.300262286,3.112501474,1.000094434,1.917865761,1.03315322
Steel_2_1_7,1,Steel,2,526.5274243,578.6668026,4,23.0949985,82.66668609,8,25.83184754,8.667577349,2,175.5091414,Beam,C12X20.7,2830.958443,41.4392175,20,0.400921787,2.544991982,6.966911385,1,0,1,23016941.52,35168.47986,173354.758,0.573833365,0.828618747,2896.779856,42.25246814,20,0.344193953,2.701846388,6.889456711,1,0,1,23221835.43,35049.59825,145694.8597,0.590322724,0.664756138,17.84339032,517458319.3,29000000,3604996.533,1423532.931,136932.989,7994087.308,-2533051.244,-243660.1715,-6457979.481,24054.31443,2313.84122,96818.21867,11999.99953,2.625985535,3.288944631,1.000000851,2.940142905,1.020602175,1428293.64,136932.989,7994087.308,-2541522.507,-243660.1715,-6457979.481,24134.75908,2313.84122,96818.21867,11999.98774,2.625985535,3.288944631,1.000000851,2.940142905,1.020602175
Steel_2_1_8,1,Steel,2,1038.19653,815.7129702,5,16.91397297,116.5304243,8,29.35489087,8.52691816,4,207.639306,Chevron,L2X2X1/8,20777.93726,89.36358974,35,0.425690965,2.880533156,13.35114641,1,0,1,67290331.45,42940.55039,316948.7244,0.713914332,0.993141957,21686.58616,92.82318084,35,0.398790768,2.989349893,13.58987023,1,0,1,69635993.42,43197.90906,278157.2174,0.767494924,0.817026384,23.89884081,693066383.5,29000000,3604996.533,8185431.154,532803.2234,21988106.22,-14553800.42,-947330.8899,-25299040.67,70091.74084,4562.387094,128671.587,11999.99994,2.057007809,3.021213015,1.000000099,1.763623171,1.025501976,8264232.47,532803.2234,21988106.22,-14693910.16,-947330.8899,-25299040.67,70766.51549,4562.387094,128671.587,11999.9714,2.057007809,3.021213015,1.000000099,1.763623171,1.025501976
Steel_2_1_9,1,Steel,2,1339.80573,599.7091845,4,13.745403,119.9418369,6,29.479094,8.437936799,5,223.3009549,Chevron,L2-1/2X1-1/2X3/16,40948.87107,105.5750696,45,0.487607067,2.824738649,15.29123352,1,0,1,91150345.64,43592.13044,388748.6234,0.720899207,0.995863996,42820.3235,109.6878819,45,0.466620396,2.946072904,15.51885553,1,0,1,95004423.85,43806.89883,342796.6429,0.77979633,0.815820713,20.03091899,580896650.7,29000000,3604996.533,14196104.75,1183279.874,31588464.37,-25237519.55,-2103608.664,-35794603.03,94183.50357,7850.424198,149864.9266,11999.97517,1.810567879,2.959287032,1.000046572,1.672127941,1.037676649,14352131.83,1183279.874,31588464.37,-25514901.03,-2103608.664,-35794603.03,95218.65918,7850.424198,149864.9266,11999.9998,1.810567879,2.959287032,1.000046572,1.672127941,1.037676649
Steel_2_1_10,1,Steel,2,559.9555962,645.4682818,4,32.6117493,92.20975455,8,27.08063994,7.988852297,2,186.6518654,Beam,C12X20.7,3204.780324,47.75587377,20,0.470516871,2.704139561,7.560671703,1,0,1,25054805.36,35576.71527,199103.8745,0.603099239,0.930581773,3294.16732,49.03002393,20,0.412656624,2.870872964,7.514484528,1,0,1,25346800.74,35554.35498,170629.1266,0.6270801,0.766704572,9.01066414,261309260.1,29000000,3604996.533,1677189.151,154944.3025,8802018.739,-2983019.996,-275581.2917,-6943471.263,26636.21916,2460.742366,99926.83902,11999.99998,2.451872126,3.115860471,1.000000037,2.832232442,1.018901762,1685629.652,154944.3025,8802018.739,-2998032.126,-275581.2917,-6943471.263,26770.26667,2460.742366,99926.83902,11999.94592,2.451872126,3.115860471,1.000000037,2.832232442,1.018901762
Steel_2_1_11,1,Steel,2,1272.541333,640.154668,4,21.86073494,106.6924447,7,27.26036588,8.586562095,5,212.0902221,Chevron,L2X2X1/8,37037.31248,93.55007702,46,0.47492678,3.009081064,12.3894355,1,0,1,85187595.02,41480.45856,353530.2808,0.664104802,0.945381006,39073.4413,98.01479311,46,0.454807491,3.192073875,12.53060078,1,0,1,89793966.57,41700.3642,313345.324,0.727614161,0.784058223,22.87270373,663308408.1,29000000,3604996.533,11705006.14,914921.0973,29371052.11,-20809722.95,-1626590.735,-33343559.17,81764.42844,6391.111603,147082.5315,11999.99994,2.039228774,3.143174882,1.000000109,1.82108855,1.032830927,11857802.75,914921.0973,29371052.11,-21081372.09,-1626590.735,-33343559.17,82831.77745,6391.111603,147082.5315,11999.99441,2.039228774,3.143174882,1.000000109,1.82108855,1.032830927
Steel_2_1_12,1,Steel,2,610.0005257,654.895972,4,23.59514141,130.9791944,6,26.4290335,8.294415904,2,203.3335086,Beam,C12X20.7,5309.630282,55.17453642,23,0.471788811,2.156483253,10.74856553,1,0,1,32573850.36,40166.89049,255673.6661,0.81017627,1.125852527,5401.152317,55.91494366,23,0.407269409,2.34018062,10.35260159,1,0,1,32304606.41,39672.79043,216369.825,0.815206062,0.906234566,8.672833084,251512159.4,29000000,3604996.533,2698809.26,245270.7064,10066331.63,-4798088.097,-436055.439,-8465612.827,39328.55707,3574.22183,102548.0758,11999.9982,2.026955058,2.702216906,1.000003861,2.248197489,1.022116174,2704631.835,245270.7064,10066331.63,-4808439.782,-436055.439,-8465612.827,39413.40688,3574.22183,102548.0758,11999.99083,2.026955058,2.702216906,1.000003861,2.248197489,1.022116174
Steel_2_1_13,1,Steel,2,1732.640527,483.274574,3,38.16718963,60.40932175,9,20.48574595,8.972748392,7,216.5800659,Cross,L2-1/2X1-1/2X3/16,75552.18456,75.46694893,84,0.571433087,0.98117664,14.56818377,1,0,1,94582444.59,40965.04268,300118.2121,0.423489411,0.681620563,90823.21937,83.93609175,84,0.5592411,1.299202202,14.78329309,1,0,1,118090583,41892.98744,283513.4853,0.520189592,0.612235239,29.51875898,856044010.4,29000000,3604996.533,14750329.01,1319257.264,45507670.88,-26222807.11,-2345346.246,-51246182.43,75672.95902,6768.127058,165207.3308,11999.99159,2.216931184,3.705866966,1.000041249,2.06304995,1.042938896,15287670.49,1319257.264,45507670.88,-27178080.86,-2345346.246,-51246182.43,78429.65823,6768.127058,165207.3308,11999.87412,2.216931184,3.705866966,1.000041249,2.06304995,1.042938896
Steel_2_1_14,1,Steel,2,1048.04513,757.0106246,5,34.17010785,75.70106246,11,27.82436828,8.940723785,4,209.6090261,Chevron,L2X2X1/8,19639.01898,72.59041675,37,0.400585842,1.761934927,16.79413697,1,0,1,62593351.7,45308.80738,253373.3498,0.498824237,0.801703861,18882.19667,74.45150207,37,0.366975013,3.305456504,9.574996133,1,0,1,60605872.63,37803.85428,214585.9216,0.533987862,0.638819055,13.92176952,403731316.1,29000000,3604996.533,6144473.524,394879.8458,22288945.85,-10924951.87,-702101.3748,-25637055.53,52120.61748,3349.576056,129525.3768,11980.0592,2.801339495,3.791753969,1.507236998,2.316945395,1.035773581,6186652.932,394879.8458,22288945.85,-10999947.39,-702101.3748,-25637055.53,52478.40514,3349.576056,129525.3768,11999.99971,2.801339495,3.791753969,1.507236998,2.316945395,1.035773581
Steel_2_1_15,1,Steel,2,704.772114,488.7574237,3,6.835179205,97.75148473,6,25.54566026,8.425846939,2,234.924038,Beam,C15X33.9,7687.055754,55.78649067,27,0.348544237,2.261193131,10.60326234,1,0,1,38286626.59,37626.68784,212478.9706,0.645859355,0.849290307,7991.444856,57.87088988,27,0.325607704,2.385325923,10.61340138,1,0,1,39406182.71,37701.28247,185434.0516,0.684406808,0.704619517,28.24755055,819178966.1,29000000,3604996.533,2950902.533,327406.5604,12521201.71,-5246216.403,-582074.6868,-12510166.7,37219.23937,4129.524106,108185.7052,11999.99822,2.417870988,3.13272515,1.000003722,2.243103608,1.032110127,2972782.93,327406.5604,12521201.71,-5285116.129,-582074.6868,-12510166.7,37495.21316,4129.524106,108185.7052,11999.99821,2.417870988,3.13272515,1.000003722,2.243103608,1.032110127
Steel_2_1_16,1,Steel,2,1460.333315,714.1380496,4,22.65466157,119.0230083,7,26.96220301,8.894271723,6,208.619045,Chevron,L2X2X1/8,55726.80316,102.229915,54,0.538065205,2.441243947,15.52517741,1,0,1,99350927.91,44326.19607,418482.9413,0.709430142,1.020511877,58764.13174,106.5445585,54,0.515243757,2.618072338,15.54947227,1,0,1,105002615.2,44410.17243,370125.9833,0.77655246,0.836678653,11.1919239,324565793.1,29000000,3604996.533,17433582.45,1204891.787,35690378.99,-30993960.96,-2142093.807,-40326255.45,106119.4751,7334.263299,154905.0697,11999.9737,1.722678666,2.982275153,1.000055219,1.643908633,1.033216973,17628040.9,1204891.787,35690378.99,-31339675.19,-2142093.807,-40326255.45,107303.1577,7334.263299,154905.0697,11999.97391,1.722678666,2.982275153,1.000055219,1.643908633,1.033216973
Steel_2_1_17,1,Steel,2,832.8829462,701.1579829,4,53.28578533,100.1654261,8,25.27062717,8.168004198,3,208.2207365,Chevron,L2X2X1/8,12633.60285,63.28598202,32,0.418808226,1.66168963,15.42886723,1,0,1,49441800.53,44473.42272,306782.4763,0.577313936,1.091543749,13347.86457,65.63231767,32,0.380185196,1.668458254,16.40287898,1,0,1,51644973.02,45186.70375,252971.7892,0.610748014,0.904003465,27.6307879,801292849,29000000,3604996.533,4224578.154,342943.7429,16012799.11,-7510536.441,-609691.9939,-17794982.03,45087.58689,3660.130134,116455.7276,11976.76698,2.706908519,3.549966912,1.401743852,2.278179634,1.125729773,4262144.955,342943.7429,16012799.11,-7577323.424,-609691.9939,-17794982.03,45488.52549,3660.130134,116455.7276,11983.95459,2.706908519,3.549966912,1.401743852,2.278179634,1.125729773
Steel_2_1_18,1,Steel,2,724.8063832,827.6400817,5,18.81976139,103.4550102,9,23.63692876,7.620295043,3,181.2015958,Chevron,L2X2X1/8,9339.71875,57.15288408,30,0.360899662,2.917059771,8.301411316,1,0,1,42002576.96,37844.21996,227810.1623,0.695329409,0.921720275,9525.908172,58.12984064,30,0.336412793,3.035060616,8.250168548,1,0,1,42223555.43,37788.80558,197945.279,0.712831714,0.765698618,16.53364691,479475760.3,29000000,3604996.533,3047697.963,230750.1843,13053232.75,-5420806.653,-410425.229,-13374465.66,37394.86005,2831.274934,110056.5531,11999.99096,2.389464842,3.017112163,1.000014833,2.138022053,1.019964883,3058540.762,230750.1843,13053232.75,-5440092.264,-410425.229,-13374465.66,37527.8998,2831.274934,110056.5531,11999.95386,2.389464842,3.017112163,1.000014833,2.138022053,1.019964883
Steel_2_1_19,1,Steel,2,1805.18765,553.5232322,3,11.16770099,61.50258135,10,20.34357008,8.269327072,7,225.6484563,Cross,L3X2X3/16,89756.41606,80.92838659,88,0.577424021,1.017523735,15.37564038,1,0,1,99649331.07,41559.15025,295510.2208,0.45539715,0.624491929,104058.8167,88.27287569,88,0.568587388,1.356076404,14.66705023,1,0,1,129571867.3,41156.00469,284389.7294,0.541465871,0.557842024,4.041484364,117203046.6,29000000,3604996.533,14300876.36,1167953.179,46535097.18,-32096836.86,-2621350.029,-62372765.18,79946.21515,6529.210786,171491.0696,11999.9995,2.176379387,3.859231387,1.000000162,1.660704505,1.043547917,16221641.99,1288816.821,48253416.52,-28839044.3,-2291275.163,-54315528.94,79878.24507,6346.362836,169073.0713,11999.99302,2.176379387,3.859231387,1.000000162,1.660704505,1.043547917
Steel_2_1_20,1,Steel,2,1883.06449,668.2922201,4,56.42367435,133.658444,6,29.88393061,7.804167284,7,235.3830612,Chevron,L2-1/2X1-1/2X3/16,91223.32238,123.0213182,63,0.636929477,1.676847147,25.35437653,1,0,1,114317735.6,47651.39358,571610.0957,0.659970404,1.270951574,95313.21098,126.8545737,63,0.606048276,1.937717184,23.48697565,1,0,1,120199750.5,47096.83523,496778.8427,0.698309354,1.016405301,21.07935701,611301353.3,29000000,3604996.533,29779879.66,2337395.727,51263617.64,-52942246.93,-4155388.912,-57686869.63,140574.7047,11033.58099,171794.6146,11999.99986,1.260277945,2.868489732,1.000000373,1.421397223,1.036095566,30067147.82,2337395.727,51263617.64,-53452948.17,-4155388.912,-57686869.63,141930.7423,11033.58099,171794.6146,11999.99916,1.260277945,2.868489732,1.000000373,1.421397223,1.036095566
Steel_2_1_21,1,Steel,2,1303.188569,650.2376033,4,19.32408457,108.3729339,7,28.89485066,8.043844417,5,217.1980949,Chevron,L2-1/2X1-1/2X3/16,37910.28895,99.71077151,45,0.46981125,3.227650887,12.64108813,1,0,1,88581585.65,41499.54414,354989.0703,0.679732846,0.943693175,39671.33547,103.7846901,45,0.450013713,3.380250276,12.80621019,1,0,1,92329441.46,41728.89442,314466.5375,0.734939231,0.782189013,21.9324918,636042262.2,29000000,3604996.533,12061755.23,959549.7333,30373550.32,-21443320.94,-1705882.146,-34454477.92,82272.51775,6545.031878,147712.4373,11999.97357,2.006809005,3.074381107,1.000047534,1.790452494,1.033642432,12207973.85,959549.7333,30373550.32,-21703267.58,-1705882.146,-34454477.92,83269.86629,6545.031878,147712.4373,11999.99473,2.006809005,3.074381107,1.000047534,1.790452494,1.033642432
Steel_2_1_22,1,Steel,2,944.0957598,704.056026,4,50.65656373,100.5794323,8,24.96519185,7.551669034,3,236.0239399,Chevron,L2X2X1/8,17823.84823,69.97373662,37,0.410810546,2.758757373,10.33806021,1,0,1,58784923.51,36901.07587,290579.6106,0.595660207,1.043952328,18380.14951,71.90372005,37,0.390973424,2.908114505,10.26639326,1,0,1,60039208.44,36837.013,252884.6542,0.620762088,0.866010798,15.84247157,459431675.6,29000000,3604996.533,5247148.834,440582.8429,19198330.41,-9329759.508,-783383.9095,-21978650.62,49411.08681,4148.858319,122404.8352,11999.99249,2.586711157,3.42851682,1.000016041,2.125541684,1.023219079,5283498.576,440582.8429,19198330.41,-9394391.628,-783383.9095,-21978650.62,49753.38323,4148.858319,122404.8352,11999.99998,2.586711157,3.42851682,1.000016041,2.125541684,1.023219079
Steel_2_1_23,1,Steel,2,1863.280757,580.7889068,4,37.40622168,82.96984383,8,26.06336218,8.507652234,7,232.9100946,Cross,L2-1/2X1-1/2X3/16,86223.83968,99.03178149,71,0.583534913,1.877779367,15.92101376,1,0,1,110412741.3,42796.43754,389900.2745,0.520895252,0.833276741,91889.06688,103.5018772,71,0.556036769,2.422444964,13.7706335,1,0,1,119124209.1,41072.93825,342891.3511,0.568333086,0.668514849,28.78013477,834623908.4,29000000,3604996.533,21749528.88,1716404.595,50491844.41,-38666007.95,-3051400.059,-56824074.63,103757.8685,8188.245514,171417.9501,11999.99977,1.76982287,3.292697875,1.0000007,1.765792646,1.040946937,22114057.23,1716404.595,50491844.41,-39314061.35,-3051400.059,-56824074.63,105496.8802,8188.245514,171417.9501,11998.41657,1.76982287,3.292697875,1.0000007,1.765792646,1.040946937
Steel_2_1_24,1,Steel,2,1217.588478,780.7139638,5,43.67742481,111.5305663,8,24.04755439,7.648693105,5,202.9314131,Chevron,L2X2X1/8,38075.02117,84.27342443,50,0.495029653,2.997933974,10.42218987,1,0,1,84979617.55,39333.92993,363755.5096,0.659342898,1.054050666,42092.73676,87.52452244,50,0.482928568,1.64488209,19.74816782,1,0,1,93022607.14,46943.94777,318160.3293,0.687840449,0.870052837,5.316364389,154174567.3,29000000,3604996.533,9928814.537,732928.1612,27582227.87,-17651418.1,-1302997.59,-31382528.54,72485.15577,5350.730617,144443.3472,11999.96751,2.25655849,3.249674174,1.000066442,1.944100847,1.025185933,10030674.32,732928.1612,27582227.87,-17832504.14,-1302997.59,-31382528.54,73228.78157,5350.730617,144443.3472,11999.7488,2.25655849,3.249674174,1.000066442,1.944100847,1.025185933
Steel_2_1_25,1,Steel,2,955.4725288,764.4374502,5,19.82387801,109.20535,8,21.60277037,8.138789641,3,238.8681322,Chevron,L2-1/2X1-1/2X3/16,24430.7909,68.12343433,44,0.437928656,2.237694072,11.35420494,1,0,1,68148714.5,38058.23808,280383.1264,0.712863135,0.95309896,26428.10407,70.17906056,44,0.425173119,1.354423489,19.42641008,1,0,1,72409043.53,45293.51189,245612.1127,0.738484149,0.789441134,9.258984808,268510559.4,29000000,3604996.533,5998106.84,451337.5733,19526934.22,-10663301.05,-802377.9082,-22389547,55801.19118,4198.853886,123136.8957,11999.99969,2.469925727,3.253176177,1.000000783,2.021200922,1.025555951,6037770.59,451337.5733,19526934.22,-10733814.38,-802377.9082,-22389547,56170.18836,4198.853886,123136.8957,11999.94015,2.469925727,3.253176177,1.000000783,2.021200922,1.025555951
Steel_2_1_26,1,Steel,2,517.6971776,782.7403104,5,35.11382271,97.8425388,9,23.86546362,7.501367566,2,172.5657259,Beam,C12X20.7,3231.086617,43.65954077,21,0.440365912,2.735848329,6.729431037,1,0,-1,24441451.22,34156.97435,198305.9283,0.642526836,0.973116404,3282.395108,44.09406714,21,0.384298046,2.867228028,6.666290238,1,0,-1,24313652.35,33861.74597,170129.0426,0.648928596,0.807237759,13.55433254,393075643.7,29000000,3604996.533,1409240.789,117770.916,7774150.778,-2505467.518,-209383.0998,-6328194.765,24198.19565,2022.2546,97192.58087,11999.94343,2.579560477,3.15138223,1.000268159,2.845503753,1.015368553,1411701.262,117770.916,7774150.778,-2509841.955,-209383.0998,-6328194.765,24240.44464,2022.2546,97192.58087,11999.99998,2.579560477,3.15138223,1.000268159,2.845503753,1.015368553
Steel_2_1_27,1,Steel,2,1402.818838,701.1794771,4,34.79697965,140.2358954,6,21.310177,8.916161545,5,233.8031397,Chevron,L2-1/2X1-1/2X3/16,67243.56786,91.79821336,65,0.607244027,1.144919167,23.45922918,1,0,1,103083614.7,46855.02332,471152.2064,0.780735373,1.191009829,67970.98076,91.4951673,65,0.573349406,1.397773692,19.97114471,1,0,1,102415372.2,45347.04313,399802.976,0.797579725,0.942829511,8.312422427,241060250.4,29000000,3604996.533,17490104.93,1297189.635,33715699.9,-31093772.24,-2306133.624,-38140678.01,110826.0433,8219.64163,152438.0614,11808.51844,1.733909704,2.979544722,1.238910098,1.638704537,1.046890102,17424121.15,1297189.635,33715699.9,-30976466.79,-2306133.624,-38140678.01,110407.9371,8219.64163,152438.0614,11999.99366,1.733909704,2.979544722,1.238910098,1.638704537,1.046890102
Steel_2_1_28,1,Steel,2,1765.664945,526.3372194,3,26.23946888,131.5843049,5,20.24922778,7.527768349,7,220.7081182,Chevron,L2-1/2X1-1/2X3/16,119191.101,103.3385862,87,0.676916026,1.074021827,21.36871706,1,0,1,133994050.3,45929.50282,482338.494,0.815484792,1.082846543,123413.3077,103.9263394,87,0.645920737,1.142386965,21.53693086,1,0,1,136740806.5,46085.52315,419745.0689,0.816975596,0.870890998,7.307157165,211907557.8,29000000,3604996.533,23717564.66,2466036.037,46752754.17,-42164776.19,-4384086.608,-52636430.49,119401.9746,12414.83165,167106.2624,11991.82169,1.524080493,2.733073558,1.003406248,1.477700774,1.051861898,23723111.8,2466036.037,46752754.17,-42174637.83,-4384086.608,-52636430.49,119429.9007,12414.83165,167106.2624,11997.16997,1.524080493,2.733073558,1.003406248,1.477700774,1.051861898
Steel_2_1_29,1,Steel,2,1716.366338,518.6141953,3,24.06211816,74.08774218,8,28.77771906,8.684223349,7,214.5457923,Chevron,L2X2X1/8,60199.58324,108.9960993,59,0.896362571,2.468421331,12.26206966,1,0,1,96859634.82,40273.762,1405345.53,0.499583184,0.739080856,66321.66394,103.3612494,59,0.49056534,3.232153581,12.00268759,1,0,1,107687716,40691.044,296514.2106,0.551408966,0.596699317,19.7591282,573014717.9,29000000,3604996.533,18239263.8,1456343.488,44904174.91,-32426943.62,-2589181.705,-50566813.55,94463.93491,7542.625509,164873.9204,11786.49452,1.848059006,3.38216102,1.137206922,1.814983624,6.036513838,17751247.12,1456343.488,44904174.91,-31559315.98,-2589181.705,-50566813.55,91936.42194,7542.625509,164873.9204,11999.99906,1.848059006,3.38216102,1.137206922,1.814983624,6.036513838
Steel_2_1_30,1,Steel,2,574.8485285,435.788454,3,41.82754197,72.631409,7,29.58004217,8.250846918,2,191.6161762,Beam,C10X15.3,2736.858011,45.13380271,19,0.453979413,2.592970811,7.493818373,1,0,-1,22646954.45,34618.20459,181867.6452,0.49038544,0.851934113,2841.062022,46.87252097,19,0.399631378,2.76720495,7.496959819,1,0,-1,23409574.51,34999.9993,156056.8976,0.520105124,0.693612595,5.862103074,170000989.2,29000000,3604996.533,1501763.961,186708.4074,9182114.468,-2669802.597,-331926.0577,-7247554.238,23221.79204,2887.074083,100085.5443,11999.94603,2.609391119,3.333040983,1.000239579,3.016366076,1.024289611,1513991.607,186708.4074,9182114.468,-2691540.634,-331926.0577,-7247554.238,23410.86826,2887.074083,100085.5443,11994.44124,2.609391119,3.333040983,1.000239579,3.016366076,1.024289611
Steel_2_1_31,1,Steel,2,1025.994632,417.6122137,2,8.119156516,104.4030534,5,27.31693921,8.076405983,4,205.1989264,Chevron,L2X2X1/8,21118.6578,82.60358189,37,0.402749598,3.177879728,11.05479633,1,0,1,66760721.1,40487.98442,281297.5044,0.671837873,0.8883309,21967.53837,85.6861925,37,0.385352287,3.303391141,11.19669052,1,0,1,68884254.36,40717.88229,248431.4273,0.717255498,0.737878166,27.76582036,805208790.4,29000000,3604996.533,6803630.581,832661.6455,21621133.34,-12095529.27,-1480310.135,-24877753.58,58945.3828,7214.024755,127749.695,11999.99874,2.254826178,3.151189808,1.000001997,1.890813339,1.045412433,6872212.665,832661.6455,21621133.34,-12217454.85,-1480310.135,-24877753.58,59539.56515,7214.024755,127749.695,11999.96837,2.254826178,3.151189808,1.000001997,1.890813339,1.045412433
