id,maxDL1Mpos_abt,maxDL2Mpos_abt,maxDL1Mneg_abt,maxDL2Mneg_abt,maxDL1V_abt,maxDL2V_abt,maxDL1rxn_abt,maxDL2rxn_abt,maxDL1fbpos_abt,maxDL2fbpos_abt,maxDL1fbneg_abt,maxDL2fbneg_abt,maxLLMpos_abt,maxLLMneg_abt,maxLLV_abt,maxLLrxn_abt,maxLLfbpos_abt,maxLLfbneg_abt,ctrtg_st1_pos_abt,ctrtg_st1_neg_abt,ctrtg_sv2_pos_abt,ctrtg_sv2_neg_abt,ctrtg_v_abt,DL1M_ctrtg_st1_pos_abt,DL2M_ctrtg_st1_pos_abt,LLM_ctrtg_st1_pos_abt,DL1fb_ctrtg_st1_neg_abt,DL2fb_ctrtg_st1_neg_abt,LLfb_ctrtg_st1_neg_abt,DL1fb_ctrtg_sv2_pos_abt,DL2fb_ctrtg_sv2_pos_abt,LLfb_ctrtg_sv2_pos_abt,DL1fb_ctrtg_sv2_neg_abt,DL2fb_ctrtg_sv2_neg_abt,LLfb_ctrtg_sv2_neg_abt,DL1V_ctrtg_v_abt,DL2V_ctrtg_v_abt,LLV_ctrtg_v_abt,loc_ctrtg_st1_pos_abt,loc_ctrtg_st1_neg_abt,loc_ctrtg_sv2_pos_abt,loc_ctrtg_sv2_neg_abt,loc_ctrtg_v_abt,maxDL1Mpos_pier,maxDL2Mpos_pier,maxDL1Mneg_pier,maxDL2Mneg_pier,maxDL1V_pier,maxDL2V_pier,maxDL1rxn_pier,maxDL2rxn_pier,maxDL1fbpos_pier,maxDL2fbpos_pier,maxDL1fbneg_pier,maxDL2fbneg_pier,maxLLMpos_pier,maxLLMneg_pier,maxLLV_pier,maxLLrxn_pier,maxLLfbpos_pier,maxLLfbneg_pier,ctrtg_st1_pos_pier,ctrtg_st1_neg_pier,ctrtg_sv2_pos_pier,ctrtg_sv2_neg_pier,ctrtg_v_pier,DL1M_ctrtg_st1_pos_pier,DL2M_ctrtg_st1_pos_pier,LLM_ctrtg_st1_pos_pier,DL1fb_ctrtg_st1_neg_pier,DL2fb_ctrtg_st1_neg_pier,LLfb_ctrtg_st1_neg_pier,DL1fb_ctrtg_sv2_pos_pier,DL2fb_ctrtg_sv2_pos_pier,LLfb_ctrtg_sv2_pos_pier,DL1fb_ctrtg_sv2_neg_pier,DL2fb_ctrtg_sv2_neg_pier,LLfb_ctrtg_sv2_neg_pier,DL1V_ctrtg_v_pier,DL2V_ctrtg_v_pier,LLV_ctrtg_v_pier,loc_ctrtg_st1_pos_pier,loc_ctrtg_st1_neg_pier,loc_ctrtg_sv2_pos_pier,loc_ctrtg_sv2_neg_pier,loc_ctrtg_v_pier
Steel_2_1_52,30727441.91,3892332.873,-51387953.42,-6830079.818,177153.6798,20801.75147,103071.0487,17497.23383,10688.12248,1212.859793,-17953.49402,-2351.12365,24657656,-22858058,100630.1875,102071.4844,7146.033691,-7868.446777,1.820545941,1.63616587,3.907180942,1.960836765,1.625352859,29397058.24,3137164.327,24657656,-17591.51471,-2351.12365,-7868.446777,10225.3518,977.5475528,7146.033691,-17591.51471,-2351.12365,-7868.446777,98513.68443,10352.58888,83898.71875,"0.48718,5,2","0.025641,5,2","0.48718,5,2","0.025641,5,2","2,5",30727400.01,3892327.05,-51387848.1,-6830122.505,177154.2742,20801.72405,103071.0468,17497.22261,10688.11029,1212.857978,-17953.53329,-2351.138344,24657566,-22858450,100630.7422,102074.9844,7146.007324,-7868.582031,1.820554615,1.636130393,3.907197665,1.960795142,1.625344396,29397002.98,3137149.549,24657566,-17591.58101,-2351.138344,-7868.582031,10225.33498,977.5429481,7146.007324,-17591.58101,-2351.138344,-7868.582031,98513.58281,10352.2152,83890.6875,"0.48718,5,2","0.025641,5,2","0.48718,5,2","0.025641,5,2","2,5"
Steel_2_1_53,4585938.069,1048830.976,-8207493.863,-1959811.093,54533.83437,13108.09136,36067.6003,9068.847132,5697.604483,1083.194089,-10388.88289,-2434.958458,8415715,-6644135,81097.23438,85233.24219,8003.633789,-8409.916992,2.990689384,1.84273563,4.011197008,2.70034062,1.709868908,4283912.455,334047.8711,8415715,-10388.85583,-88.61156238,-8409.916992,5422.621733,341.9807813,8003.633789,-10388.85583,-88.61156238,-8409.916992,36067.6003,0,85233.24219,"0.47059,2,1","1,4,1","0.47059,2,1","1,4,1","3,3",4585934.732,1048833.942,-8207495.601,-1959812.312,54533.85334,13108.09957,36067.60605,9068.846336,5697.594571,1083.197152,-10388.8783,-2434.959973,8415727,-6644139.5,81097.375,85233.27344,8003.64502,-8409.922852,2.99068521,1.842733892,4.011191497,2.70033825,1.709868908,4283910.85,334048.4088,8415727,-10388.86058,-88.61215814,-8409.922852,5422.619965,341.9813318,8003.64502,-10388.86058,-88.61215814,-8409.922852,36067.60605,0,85233.24219,"0.47059,2,1","1,4,1","0.47059,2,1","1,4,1","3,3"
Steel_2_1_54,4122082.399,577313.7677,-7329168.809,-1155543.305,53433.70135,9394.510436,32511.7291,6770.452504,7041.409836,765.9566084,-12519.76985,-1939.797846,7108353,-5960366.5,57573.32813,73804.13281,8491.475586,-10181.53906,2.621177035,1.580972682,3.655618333,2.059755836,1.798077941,4122082.399,80134.61444,7108353,-12519.76985,-218.3698006,-10181.13965,7041.409836,104.5181872,8491.475586,-12519.76985,-218.3698006,-10181.13965,32423.71068,406.550237,73804.08594,"0.66667,4,2","1,3,1","0.66667,4,2","1,3,1","3,2",4122080.695,577313.5267,-7329167.082,-1155543.674,53433.69426,9394.510866,32511.73019,6770.451155,7041.406685,765.9562888,-12519.76698,-1939.798465,7108351.5,-5960365.5,57573.32813,73804.20313,8491.473633,-10181.53711,2.621177764,1.580973347,3.655619466,2.059756655,1.798077703,4122080.695,80134.55994,7108351.5,-12519.76698,-218.3696838,-10181.13672,7041.406685,104.5181161,8491.473633,-12519.76698,-218.3696838,-10181.13672,32423.70775,406.5505307,73804.09375,"0.66667,4,2","1,3,1","0.66667,4,2","1,3,1","3,2"
Steel_2_1_55,12018464.9,2246386.859,-20699225.36,-3833766.205,85662.59096,17327.76252,53582.86764,13538.43357,7785.425944,1283.18219,-13408.4618,-2483.423213,14343402,-12583286,74053.42188,85422.03906,7584.393066,-8151.155273,2.515129513,1.55007715,3.953618849,2.28485041,1.863327146,12016362.51,1589082.983,14279616,-13408.4618,-2380.116589,-8151.155273,7784.098651,907.7167521,7550.664551,-13408.4618,-2380.116589,-8151.155273,49537.62533,8661.141763,55094.42969,"0.73077,1,2","1,5,1","0.73077,1,2","1,5,1","2,5",12018555.65,2246386.452,-20699259.71,-3833769.404,85662.57621,17327.77179,53582.84411,13538.43241,7785.508378,1283.181958,-13408.465,-2483.425286,14343394,-12583235,74053.40625,85422.03906,7584.388672,-8151.122559,2.515132586,1.550083002,3.953623569,2.284859183,1.863324642,12016354.95,1589081.948,14279601,-13408.465,-2380.117609,-8151.122559,7784.093062,907.7161607,7550.656738,-13408.465,-2380.117609,-8151.122559,49537.6626,8661.092468,55092.72656,"0.73077,1,2","1,5,1","0.73077,1,2","1,5,1","2,5"
Steel_2_1_56,7023028.536,1414008.447,-11863727.37,-2665129.091,63872.98805,14779.15852,44184.55159,10486.11109,6010.116496,1050.044834,-10261.53455,-2280.819057,9166891,-7076235.5,60633.9375,73138.54688,6354.416992,-6225.938477,3.754050707,2.47011276,5.127417833,3.774285227,2.104351282,5664629.078,214088.4162,9166891,-9154.197524,-335.9259163,-6218.166992,4984.078323,159.6453727,6354.416992,-9154.197524,-335.9259163,-6218.166992,40742.73668,7899.844924,47497.40625,"0.40909,4,1","1,3,1","0.40909,4,1","1,3,1","2,6",7023032.167,1414008.268,-11863731.78,-2665129.942,63872.97795,14779.16057,44184.5953,10486.11074,6010.112721,1050.044701,-10261.53921,-2280.819785,9166916,-7076239,60633.94531,73138.54688,6354.434082,-6225.941406,3.754039698,2.470113327,5.127402973,3.774285838,2.104347944,5664637.844,214089.553,9166916,-9154.19277,-335.9257314,-6218.166992,4984.086316,159.6462204,6354.434082,-9154.19277,-335.9257314,-6218.166992,40742.70692,7899.808287,47496.67578,"0.40909,4,1","1,3,1","0.40909,4,1","1,3,1","2,6"
Steel_2_1_57,25804568.38,2757805.379,-44202518.99,-5061694.154,147546.9934,17000.27792,77254.95771,12049.36254,9157.984522,864.0059992,-15631.27073,-1796.392564,24145978,-21576236,95356.07813,101944.1875,6985.689453,-7657.394531,2.299970026,1.934347307,4.182349213,2.351028309,1.765464902,24783418.31,2307240.151,24145978,-14800.03073,-1796.392564,-7657.394531,8795.583107,722.84627,6985.689453,-14800.03073,-1796.392564,-7657.394531,73930.09785,9091.303562,81084.61719,"0.64865,1,2","0.027027,6,2","0.64865,1,2","0.027027,6,2","2,6",25804715.76,2757800.968,-44202551.08,-5061694.356,147547.0914,17000.28946,77254.54786,12049.36111,9158.040346,864.0046173,-15631.27946,-1796.392636,24145982,-21576496,95355.95313,101944.0547,6985.69043,-7657.486816,2.299971218,1.93431726,4.182350186,2.350992722,1.765451431,24783363.12,2307242.155,24145982,-14800.10286,-1796.392636,-7657.486816,8795.568334,722.846898,6985.69043,-14800.10286,-1796.392636,-7657.486816,73929.97637,9091.081831,81078.03125,"0.64865,1,2","0.027027,6,2","0.64865,1,2","0.027027,6,2","2,6"
Steel_2_1_58,9464358.641,2296535.989,-16793087.38,-4444207.936,69014.16511,20508.12446,41852.27595,12630.65518,6438.053028,1297.417881,-11423.22424,-2889.097938,13866799,-10510790,61657.29688,71489.375,7415.012207,-7149.778809,3.069835002,1.92950895,4.284128151,3.096517735,2.025842667,9370770.959,-251840.7165,13866799,-11423.18962,204.4315636,-7149.778809,6374.390767,-171.3120628,7415.012207,-11423.18962,204.4315636,-7149.778809,40077.56344,1509.285441,71489.375,"0.61538,5,2","1,4,1","0.61538,5,2","1,4,1","3,2",9464358.346,2296547.499,-16793092.76,-4444209.86,69014.16633,20508.12042,41852.27752,12630.62824,6438.052483,1297.424384,-11423.22666,-2889.099189,13866813,-10510796,61657.30859,71489.38281,7415.02002,-7149.782715,3.069831933,1.929507684,4.284123707,3.096515815,2.025842667,9370770.483,-251840.8395,13866813,-11423.19209,204.4319159,-7149.782715,6374.390176,-171.3121465,7415.02002,-11423.19209,204.4319159,-7149.782715,40077.56853,1509.285518,71489.375,"0.61538,5,2","1,4,1","0.61538,5,2","1,4,1","3,2"
Steel_2_1_59,12358077.13,1769247.755,-22004296.57,-3696982.468,77138.19533,16081.96848,46589.31294,10356.54654,7027.854095,845.7891261,-12513.39424,-2052.343542,12312549,-9117262,52124.57813,60417.53516,5701.392578,-5184.79248,3.635001262,2.464743299,5.431731678,4.010126909,2.324343681,12191697.01,617114.0221,12312549,-12461.74515,-283.1095657,-5184.79248,6933.236087,307.7988365,5701.392578,-12105.15763,-2052.343542,-4957.161133,42913.06127,257.8822866,28434.14844,"0.63333,3,2","0.033333,4,2","0.63333,3,2","0.033333,11,2","2,6",12358074.74,1769257.798,-22004298.71,-3696985.152,77138.2147,16081.97065,46589.31494,10356.46388,7027.8522,845.7939271,-12513.39497,-2052.345032,12312540,-9117265,52124.57813,60417.53516,5701.388184,-5184.794434,3.635003865,2.464742163,5.431735848,4.010095561,2.324343443,12191698.23,617113.738,12312540,-12461.74693,-283.1092881,-5184.794434,6933.236351,307.7986948,5701.388184,-12105.14434,-2052.345032,-4957.202148,42913.07872,257.8809622,28434.11719,"0.63333,3,2","0.033333,4,2","0.63333,3,2","0.033333,11,2","2,6"
Steel_2_1_60,25577953.74,2656880.793,-45720875.93,-5744634.286,120412.9981,19546.12025,72326.81633,11724.97238,8993.712483,826.8171099,-16173.93658,-1907.114614,26220526,-20797232,72323.35938,82598.61719,7602.834961,-6904.304688,2.097562665,1.882105469,3.84132068,2.554477871,2.140987873,25577953.74,2366711.468,26220526,-15170.90621,-1907.114614,-6902.269531,8797.07781,736.516874,7602.834961,-15178.56409,-1893.47431,-6904.304688,67974.63566,10025.86828,51474.61719,"0.64103,1,2","0.025641,7,2","0.64103,1,2","1,7,1","2,7",25577986.02,2656934.426,-45720935.13,-5744645.728,120412.9993,19546.12311,72326.8274,11724.76422,8993.713854,826.8338006,-16173.93334,-1907.118412,26220426,-20796928,72323.33594,82598.57813,7602.806152,-6904.203613,2.097569738,1.882064853,3.841334565,2.554508925,2.140960932,25577986.02,2366713.196,26220426,-15170.8922,-1907.118412,-6902.422363,8797.083903,736.5174119,7602.806152,-15170.8922,-1907.118412,-6902.422363,67974.00676,10025.67219,51461.69922,"0.64103,1,2","0.025641,7,2","0.64103,1,2","0.025641,7,2","2,7"
Steel_2_1_61,22490522.52,2725951.854,-36488136.38,-4899022.187,123479.1039,16781.86734,68122.67282,12374.91274,9015.717071,974.5258963,-15442.01088,-1963.870856,21331296,-19616952,81837.53906,79701.02344,7065.281738,-7863.84668,2.356759273,1.608738739,4.1472677,2.29152371,1.571787715,21536581.69,2166622.588,21331296,-14609.88069,-1963.870856,-7863.84668,8633.334764,774.5660717,7065.281738,-14609.88069,-1963.870856,-7863.84668,64916.9423,8526.506238,71911.85938,"0.64865,1,2","0.027027,6,2","0.64865,1,2","0.027027,6,2","2,6",22490503.6,2725949.076,-36488140.59,-4899029.72,123479.3244,16781.87102,68122.7123,12374.91092,9015.712404,974.5249032,-15442.02035,-1963.873876,21331288,-19617174,81838.13281,79696.14063,7065.279297,-7863.936035,2.356760343,1.608719465,4.147269269,2.291496601,1.571777821,21536579.64,2166619.09,21331288,-14609.88862,-1963.873876,-7863.936035,8633.334762,774.5648214,7065.279297,-14609.88862,-1963.873876,-7863.936035,64916.56113,8526.264756,71905.90625,"0.64865,1,2","0.027027,6,2","0.64865,1,2","0.027027,6,2","2,6"
Steel_2_1_62,9523233.389,2047765.194,-16860946.1,-4221128.729,59539.75974,18569.21563,36091.29365,11684.41432,5871.57914,1088.918806,-10436.11137,-2480.415275,11997806,-8817786,43905.91797,51044.51563,6116.112305,-5391.922363,3.749942212,2.127037259,5.17415068,4.092700382,2.127630949,8558024.192,1172235.146,11163559,-10099.07978,-1214.998187,-5391.573242,5667.534498,693.2699349,6116.083008,-10099.07978,-1214.998187,-5391.573242,33272.74129,9141.284323,30755.73438,"0.63333,12,2","1,2,1","0.63333,12,2","1,2,1","2,13",9523262.883,2047764.23,-16860952.89,-4221134.59,59539.7874,18569.22444,36091.27747,11684.14756,5871.578096,1088.918293,-10436.10502,-2480.41872,11997749,-8818136,43905.96484,51044.48438,6116.092773,-5391.940918,3.749940071,2.127034005,5.174147702,4.092694593,2.127571583,8558021.384,1172234.667,11163566,-10099.08287,-1214.999307,-5391.580078,5667.532181,693.2696514,6116.086914,-10099.08287,-1214.999307,-5391.580078,33272.61733,9141.006348,30744.21484,"0.63333,12,2","1,2,1","0.63333,12,2","1,2,1","2,13"
Steel_2_1_63,2435463.835,766454.4864,-4342357.704,-1286432.536,36389.36622,10818.20028,22412.07416,8822.340128,6942.59025,1524.477426,-12377.65948,-3494.994804,3168180.75,-3311634.25,52229.90234,61788.75391,5697.787598,-9439.78125,4.192605113,1.328732408,5.660556076,2.254271233,2.258742094,2416824.513,-1572.028615,3068837.75,-12377.65948,41.43498843,-9439.78125,6889.457503,-3.16901937,5519.125,-12377.65948,41.43498843,-9439.78125,20995.49463,0,61788.75391,"0.38462,3,1","1,3,1","0.38462,3,1","1,3,1","3,3",2435468.6,766454.4757,-4342359.715,-1286432.592,36389.36425,10818.19993,22412.07939,8822.340091,6942.615144,1524.477405,-12377.65396,-3494.994956,3168180.75,-3311634.5,52229.90234,61788.75391,5697.787598,-9439.782227,4.192597509,1.328732691,5.660543504,2.254271452,2.258742094,2416830.73,-1571.989796,3068842.25,-12377.65396,41.43502904,-9439.782227,6889.486542,-3.168941116,5519.133301,-12377.65396,41.43502904,-9439.782227,20995.49186,0,61788.75391,"0.38462,3,1","1,3,1","0.38462,3,1","1,3,1","3,3"
Steel_2_1_64,21850902.6,2261077.929,-38478096.25,-4505830.172,128801.3191,16901.63509,74537.8761,11268.18074,8468.319214,780.9748081,-15324.33512,-1746.23307,22459396,-18473650,91415.71875,106713.5781,7228.247559,-7159.457031,2.348863832,2.059195964,4.093688983,2.569784021,2.022671938,21516199.05,2009561.244,22459396,-14336.03117,-1746.23307,-7159.457031,8338.642272,694.1011127,7228.247559,-14336.03117,-1746.23307,-7159.457031,74537.18189,1003.660673,106711.0313,"0.67647,1,2","0.029412,6,2","0.67647,1,2","0.029412,6,2","1,5",21850882.81,2261075.163,-38478099.1,-4505833.2,128801.4356,16901.67081,74537.93713,11268.17772,8468.320436,780.9738527,-15324.3288,-1746.234244,22459352,-18473824,91416.17969,106713.5391,7228.233398,-7159.524902,2.348868104,2.05917797,4.093696696,2.569761304,2.022629261,21516209.88,2009560.773,22459352,-14336.01469,-1746.234244,-7159.524902,8338.64531,694.1009502,7228.233398,-14336.01469,-1746.234244,-7159.524902,74537.50435,1003.751299,106713.1406,"0.67647,1,2","0.029412,6,2","0.67647,1,2","0.029412,6,2","1,5"
Steel_2_1_65,8352136.253,1592194.869,-15171372.51,-3079038.686,70265.2189,15860.65692,42076.54942,10364.07257,6412.031751,1043.065459,-11802.70707,-2317.079569,12317827,-9685067,62646.58594,72538.45313,7451.48877,-7288.336914,2.919908948,1.820613877,4.175162369,2.838479925,1.889590859,8102884.044,1461984.815,12317827,-10788.78301,-2317.079569,-7288.336914,6097.708517,957.763331,7451.48877,-10788.78301,-2317.079569,-7288.336914,34932.69778,7995.974427,45678.60156,"0.625,1,2","0.041667,7,2","0.625,1,2","0.041667,7,2","2,7",8352128.243,1592201.373,-15171375.14,-3079038.82,70265.2297,15860.65917,42076.48405,10364.07205,6412.036813,1043.06972,-11802.70406,-2317.07967,12317819,-9685107,62646.58594,72538.79688,7451.483887,-7288.366699,2.91991065,1.820606999,4.175164919,2.838468929,1.889587045,8102887.46,1461984.752,12317819,-10788.77718,-2317.07967,-7288.366699,6097.710354,957.7632898,7451.483887,-10788.77718,-2317.07967,-7288.366699,34932.59577,7995.926145,45677.03125,"0.625,1,2","0.041667,7,2","0.625,1,2","0.041667,7,2","2,7"
Steel_2_1_66,21623711.72,3497201.035,-36240804.69,-6372268.845,120618.6414,22610.54274,76439.37045,16193.93007,9062.865894,1330.659822,-15580.48882,-2670.717934,20988246,-17089092,96631.65625,105854.4531,7516.788574,-7360.013672,2.145268238,1.960395293,3.999473828,2.477709099,2.298012495,18697752.93,955675.7791,20988246,-15580.48882,-712.7464762,-7360.013672,8052.917925,364.9231495,7516.788574,-15580.48882,-712.7464762,-7360.013672,76436.85002,0,105854.4531,"0.45455,3,1","1,3,1","0.45455,3,1","1,3,1","3,2",21623872.47,3497199.841,-36240926.75,-6372281.453,120618.843,22610.57796,76438.87499,16193.92749,9062.866592,1330.659368,-15580.45632,-2670.723218,20988216,-17089054,96631.72656,105854.5156,7516.777832,-7359.997559,2.145270077,1.960402277,3.999471654,2.477717423,2.298010588,18697788.46,955676.3069,20988216,-15580.45632,-712.7512376,-7359.997559,8052.994823,364.9233511,7516.777832,-15580.45632,-712.7512376,-7359.997559,76436.91623,0,105854.5156,"0.45455,3,1","1,3,1","0.45455,3,1","1,3,1","3,2"
Steel_2_1_67,13452648.63,1475014.659,-23786835.46,-3245423.327,74966.54349,14331.22431,45355.53335,9289.952542,6877.015858,658.326189,-12269.49035,-1625.590507,15234189,-11373755,48256.08203,54467.57813,6289.993652,-5696.966797,3.397346043,2.175448568,4.926361694,3.572733075,2.311573744,13288925.67,1256756.754,15234189,-11914.54528,-1625.590507,-5696.966797,6656.267414,560.9136689,6289.993652,-11914.54528,-1625.590507,-5696.966797,43054.38911,7619.625106,34764.36719,"0.60606,1,2","0.030303,12,2","0.60606,1,2","0.030303,12,2","2,12",13452638.78,1475030.384,-23786832.68,-3245423.609,74966.5295,14331.21695,45355.51435,9289.746117,6877.035474,658.3332071,-12269.49479,-1625.590648,15234134,-11374078,48256.07813,54467.55078,6289.971191,-5697.128418,3.39735836,2.175388261,4.926379034,3.572633237,2.311522007,13288925.15,1256756.169,15234134,-11914.53391,-1625.590648,-5697.128418,6656.269727,560.9134079,6289.971191,-11914.53391,-1625.590648,-5697.128418,43053.9886,7619.427147,34751.36719,"0.60606,1,2","0.030303,12,2","0.60606,1,2","0.030303,12,2","2,12"
Steel_2_1_68,21239741.68,2448743.235,-40710463.19,-4933807.159,126059.5634,18374.92222,73749.27531,11294.97508,8640.916265,859.7424992,-14803.13583,-1974.604805,22384588,-17411120,79995.8125,94029.51563,7128.058105,-6397.235352,2.3102401,2.334017386,4.170110515,2.851621207,2.518728733,21049665.63,1583429.713,22384588,-14316.17917,-1968.581235,-6397.235352,8118.610376,739.162546,7128.058105,-14316.17917,-1968.581235,-6397.235352,64335.87101,9841.760723,48955.23438,"0.61765,3,2","1,5,1","0.58824,1,2","1,5,1","2,5",21239740.63,2448742.561,-40710468.57,-4933809.68,126059.5669,18374.92441,73749.27785,11294.97373,8640.915794,859.7422625,-14803.13729,-1974.605814,22384584,-17411120,79995.82813,94029.50781,7128.052246,-6397.218262,2.310240545,2.334023855,4.17011388,2.851629076,2.518724203,21049664.62,1583429.713,22384584,-14316.17596,-1968.582359,-6397.218262,8118.610681,739.1628256,7128.052246,-14316.17596,-1968.582359,-6397.218262,64335.72664,9841.731565,48953.67188,"0.61765,3,2","1,5,1","0.58824,1,2","1,5,1","2,5"
Steel_2_1_69,23495732.3,2653844.195,-37995917.21,-5156705.209,135777.2065,19194.37419,83162.63709,12784.96691,9977.448807,1008.120083,-16754.5766,-2189.771879,19368292,-16791334,97147.14063,102154.0469,6877.379395,-7130.365234,2.16176184,1.891566449,4.134972723,2.359723555,1.910649657,22617238.02,2439003.306,19368292,-15936.83008,-2189.771879,-7130.365234,9604.38281,926.5081268,6877.379395,-15936.83008,-2189.771879,-7130.365234,79226.05734,10880.17852,67662.48438,"0.6875,1,2","0.03125,7,2","0.6875,1,2","0.03125,7,2","2,7",23495803.72,2653841.197,-37995937.74,-5156716.353,135777.2071,19194.40756,83162.6631,12784.96243,9977.426543,1008.118944,-16754.58252,-2189.776611,19368260,-16791552,97147.1875,102153.875,6877.368164,-7130.45752,2.161765496,1.891540641,4.134979339,2.359691586,1.910636663,22617236.67,2439002.37,19368260,-15936.8386,-2189.776611,-7130.45752,9604.384381,926.5077712,6877.368164,-15936.8386,-2189.776611,-7130.45752,79225.48804,10879.94203,67656.42969,"0.6875,1,2","0.03125,7,2","0.6875,1,2","0.03125,7,2","2,7"
Steel_2_1_70,17315319.57,2102418.563,-30928997.28,-4009902.669,119355.7924,15995.6135,64905.41536,11135.18552,7745.109788,848.6526549,-14003.26306,-1793.612872,18820880,-14415301,87452.58594,100449.6484,7047.091309,-6482.491699,2.645420976,2.336388898,4.32129587,2.964252187,2.135399342,16288905.62,1344584.019,18820880,-12924.85905,-1793.612872,-6447.904297,7374.962358,536.7011037,7047.091309,-14003.25473,-1016.283015,-6482.491699,64905.41536,833.2336416,100449.6484,"0.64516,3,2","0.032258,5,2","0.64516,3,2","0.032258,3,2","1,4",17315319.46,2102418.477,-30928996.03,-4009902.716,119355.815,15995.62047,64905.39216,11135.1868,7745.1138,848.6526204,-14003.25598,-1793.612893,18820872,-14415391,87453.69531,100450.3125,7047.087891,-6482.499023,2.645422039,2.336375157,4.321297808,2.964249224,2.135385275,16288906.97,1344584.308,18820872,-12924.85051,-1793.612893,-6447.944824,7374.963693,536.7012191,7047.087891,-14003.25055,-1016.283941,-6482.499023,64905.39216,833.2627901,100450.3125,"0.64516,3,2","0.032258,5,2","0.64516,3,2","0.032258,3,2","1,4"
Steel_2_1_71,1218361.464,323305.7901,-2160722.858,-663951.0308,21037.2886,7346.721554,12986.82784,5579.329908,4332.660408,836.89154,-7683.69471,-2354.778745,3435332.75,-2795902.25,38864.57422,51308.07813,7813.170898,-9942.412109,3.546332305,1.265449556,4.251645159,2.462472722,1.559674621,1112270.623,141360.7706,3435332.75,-7349.98408,-822.2217327,-9942.412109,3955.373672,360.1470287,7813.170898,-7349.98408,-822.2217327,-9942.412109,12691.61733,476.2334726,51308.04688,"0.63636,2,2","1,2,1","0.63636,2,2","1,2,1","1,2",1218359.569,323305.7664,-2160722.486,-663951.4164,21037.2906,7346.723574,12986.83647,5579.32607,4332.65397,836.8914786,-7683.69353,-2354.780113,3435333,-2795902.75,38864.57422,51308.08203,7813.171387,-9942.414063,3.546332064,1.265449176,4.251644935,2.462472096,1.559673905,1112270.483,141360.8265,3435333,-7349.985894,-822.221748,-9942.414063,3955.373115,360.1471712,7813.171387,-7349.985894,-822.221748,-9942.414063,12691.62273,476.235666,51308.0625,"0.63636,2,2","1,2,1","0.63636,2,2","1,2,1","1,2"
Steel_2_1_72,15356558.29,2190338.997,-26875976.91,-4036310.374,110727.4401,17202.29072,61404.28798,11717.97566,7733.896149,965.1126312,-13887.69832,-2032.774159,17001252,-12491470,87456.28125,92301.85156,6984.776855,-6454.762207,2.641239198,2.362868905,4.34463296,2.962305107,2.235106707,14349086.39,1446515.094,17001252,-13886.69619,-1256.036248,-6454.762207,7414.767864,635.0528652,6984.776855,-13886.69619,-1256.036248,-6454.762207,55904.00373,3093.798704,54278.48438,"0.46429,2,1","1,3,1","0.46429,2,1","1,3,1","2,3",15356550.22,2190337.754,-26875995.06,-4036315.695,110727.5489,17202.32206,61404.20173,11717.97379,7733.876722,965.1120838,-13887.70498,-2032.776839,17001222,-12491467,87456.28906,92301.85156,6984.764648,-6454.760254,2.641243585,2.362868262,4.34463938,2.96230454,2.235103846,14349096.02,1446511.97,17001222,-13886.70498,-1256.039735,-6454.760254,7414.779888,635.0514936,6984.764648,-13886.70498,-1256.039735,-6454.760254,55904.00782,3093.808664,54278.51172,"0.46429,2,1","1,3,1","0.46429,2,1","1,3,1","2,3"
Steel_2_1_73,4355908.442,905517.4258,-7761225.367,-1912105.336,39536.42668,12138.27208,23972.5644,7823.385602,4398.340246,805.3899761,-7830.41121,-1933.585484,6676981.5,-5078330,41954.875,48857.63281,5474.506348,-5123.592285,4.806379534,3.741535627,6.02278669,4.772611946,3.364989042,4355908.442,269372.9991,6676981.5,-7830.411132,-380.7957955,-5123.592285,4398.340246,238.3406016,5474.506348,-7830.411132,-380.7957955,-5123.592285,21487.27581,6128.361941,17973.13281,"0.66667,4,2","1,4,1","0.66667,4,2","1,4,1","2,7",4355908.225,905520.2048,-7761225.28,-1912105.758,39536.42485,12138.27232,23972.56533,7823.385297,4398.340117,805.3924479,-7830.410843,-1933.585911,6676981.5,-5078331,41954.875,48857.61719,5474.506348,-5123.593262,4.806379565,3.741534924,6.022786716,4.772611047,3.36497736,4355908.225,269372.9327,6676981.5,-7830.410806,-380.7960544,-5123.593262,4398.340117,238.3405429,5474.506348,-7830.410806,-380.7960544,-5123.593262,21487.23982,6128.338336,17972.32227,"0.66667,4,2","1,4,1","0.66667,4,2","1,4,1","2,7"
