id,suite,type,spans,length,width,n_lanes,skew,gdr_spacing,span2depth,t_deck,n_dia,dia_spacing,dia_type,dia_section,intgdr_Ix,ingdr_A,intgdr_d,intgdr_tw,intgdr_tf,intgdr_bf,intgdr_sectcomp,intgdr_flangecomp,intgdr_webcomp,intgdr_mnpos,intgdr_fnneg,intgdr_vn,intgdr_dfm,intgdr_dfv,extgdr_Ix,exgdr_A,extgdr_d,extgdr_tw,extgdr_tf,extgdr_bf,extgdr_sectcomp,extgdr_flangecomp,extgdr_webcomp,extgdr_mnpos,extgdr_fnneg,extgdr_vn,extgdr_dfm,extgdr_dfv,dia_emultiplier,dia_e,gdr_e,deck_e,intgdr_dlmpos,intgdr_sdlmpos,intgdr_llmpos,intgdr_dlmneg,intgdr_sdlmneg,intgdr_llmneg,intgdr_dlv,intgdr_sdlv,intgdr_llv,intgdr_ftgstress,intgdr_st1rtgpos,intgdr_sv2rtgpos,intgdr_st1rtgneg,intgdr_sv2rtgneg,intgdr_vrtg,extgdr_dlmpos,extgdr_sdlmpos,extgdr_llmpos,extgdr_dlmneg,extgdr_sdlmneg,extgdr_llmneg,extgdr_dlv,extgdr_sdlv,extgdr_llv,extgdr_ftgstress,extgdr_st1rtgpos,extgdr_sv2rtgpos,extgdr_st1rtgneg,extgdr_sv2rtgneg,extgdr_vrtg
Steel_3_1_31,1,Steel,3,493.6700662,572.7980852,3,5.689011608,81.82829788,26.15219107,7.920893798,3,164.5566887,Beam,C10X15.3,2053.308394,39.50851753,18,0.428963174,2.852889032,6.000014139,1,0,1,20578759.75,38926.83183,152939.2855,0.579622145,0.751499237,1419.731244,22.72269186,18,0.312500059,0.783437722,11.22446558,1,0,1,10913894.82,46694.90407,148925.2192,0.584076153,0.602101142,6.238934123,180929089.6,29000000,3604996.533,1304189.23,137005.3997,7547314.804,-1631206.917,-171358.6882,-5697274.569,19825.47084,2082.670592,95468.92315,11999.99754,2.452945427,2.848969734,1.989119491,1.705880891,1.020740226,1118913.279,122924.9107,7261185.08,-1897368.336,-208446.7469,-7410312.01,19622.60265,2155.75838,98028.17117,11999.99956,2.452945427,2.848969734,1.989119491,1.705880891,1.020740226
Steel_3_1_32,1,Steel,3,884.9952033,570.4947008,3,34.04470558,142.6236752,23.67842134,7.951835071,4,221.2488008,Chevron,L2X2X1/8,15856.77346,66.31561229,37,0.435230504,3.647358574,7.318579457,1,0,1,55671192.01,35754.15598,331313.2424,0.813417344,1.225461712,16014.73162,66.43631219,37,0.39838941,3.769046355,7.256344867,1,0,1,54919445.24,35669.95443,277597.6032,0.800709219,0.964847944,23.79224447,689975089.6,29000000,3604996.533,6713653.78,704766.1345,17505071.49,-8393600.023,-881118.5736,-18418184.25,56906.07129,5973.717622,117838.9483,11999.99837,1.862789461,2.457910804,1.000002824,1.284144045,1.029552142,6715926.882,704766.1345,17505071.49,-8396441.919,-881118.5736,-18418184.25,56925.33849,5973.717622,117838.9483,11999.99166,1.862789461,2.457910804,1.000002824,1.284144045,1.029552142
Steel_3_1_33,1,Steel,3,926.0064782,522.9797345,3,53.91019578,74.71139064,29.01933799,8.512429767,4,231.5016196,Chevron,L2X2X1/8,9981.531432,60.0346492,31,0.378102762,3.722473513,6.867532896,1,0,-1,42878863.07,30996.86918,250045.9594,0.461819946,0.923571562,12728.19438,65.3551602,31,0.355313832,1.482912376,18.67751287,1,0,1,52793335.32,47449.69774,211133.8931,0.497878146,0.734108008,10.79518558,313060381.8,29000000,3604996.533,4938522.984,482316.6607,18698700.64,-6173414.036,-602921.2484,-19895452.36,40000.24307,3906.58983,120750.0926,11999.99991,2.389676802,3.109641173,1.000000373,1.5892146,1.025021679,5048226.274,482316.6607,18698700.64,-6310548.93,-602921.2484,-19895452.36,40888.79989,3906.58983,120750.0926,11999.94086,2.389676802,3.109641173,1.000000373,1.5892146,1.025021679
Steel_3_1_34,1,Steel,3,1623.229179,710.3955492,4,13.91598437,142.0791098,24.36746344,7.538229178,7,231.8898828,Chevron,L3X2X3/16,94465.31453,126.8415697,66,0.848414661,1.305766135,27.97662705,1,0,1,159998914.9,49197.74875,1258973.161,0.861323609,1.109893197,86618.7216,112.5271908,66,0.687545157,1.36311773,25.31829017,1,0,1,139396463.9,48549.18466,677781.0203,0.845268048,0.876130312,20.7745905,602463124.4,29000000,3604996.533,25982123.14,1976154.726,41825497.4,-32477653.93,-2470193.408,-44148598.53,120048.3124,9130.664132,161522.7326,10310.51333,1.985289168,2.852233738,1.806945515,1.926594645,3.53463435,24930179.51,1976154.726,41825497.4,-31162724.4,-2470193.408,-44148598.53,115187.8913,9130.664132,161522.7326,11491.71744,1.985289168,2.852233738,1.806945515,1.926594645,3.53463435
Steel_3_1_35,1,Steel,3,1431.163508,754.3184793,5,2.636765735,68.57440721,25.81427436,8.4584021,6,238.5272513,Chevron,L2X2X1/8,42142.43236,76.77194359,55,0.462845926,2.245107074,11.89112439,1,0,1,90036502.84,41030.16882,259025.908,0.480654532,0.655352619,44839.54473,82.14437577,55,0.440208913,3.319381432,9.166666954,1,0,1,96574136.29,36986.60693,232749.3549,0.54750228,0.552295179,20.43354024,592572667,29000000,3604996.533,11962306.8,768031.6304,34917278.03,-14953939.49,-960107.3373,-37049883.91,62692.79259,4025.147366,152733.3873,11999.21303,2.525080956,3.359290805,1.685193841,1.960882286,1.031370572,12226778.65,768031.6304,34917278.03,-15284552.66,-960107.3373,-37049883.91,64078.85293,4025.147366,152733.3873,11999.99999,2.525080956,3.359290805,1.685193841,1.960882286,1.031370572
Steel_3_1_36,1,Steel,3,672.204101,506.8922231,3,12.97903022,126.7230558,25.49735114,8.040320184,3,224.0680337,Beam,C15X33.9,7542.611781,55.86718295,26,0.383257991,1.347387826,17.41713432,1,0,1,40387246.9,47653.22934,256910.9296,0.793479874,1.043628819,6156.494581,54.70856888,26,0.395440623,3.692880921,6.410678269,1,0,-1,34104401.95,32998.98036,213463.9521,0.802282318,0.847633492,26.57281725,770611700.2,29000000,3604996.533,3528284.344,406542.8394,11651133.39,-4411762.242,-508340.6476,-10186717.46,39378.77411,4537.377682,107010.4887,11981.38734,2.192437909,2.665994929,2.066209432,1.749069936,1.062673424,3515278.779,406542.8394,11651133.39,-4395500.1,-508340.6476,-10186717.46,39233.6205,4537.377682,107010.4887,11999.95248,2.192437909,2.665994929,2.066209432,1.749069936,1.062673424
Steel_3_1_37,1,Steel,3,1404.549627,648.5464668,4,13.33788941,129.7092934,21.28376978,8.408246668,6,234.0916045,Chevron,L2-1/2X1-1/2X3/16,60554.28598,85.48346367,65,0.570657611,2.357607219,10.8333338,1,0,1,106414760.9,39393.38532,406750.8938,0.782280838,1.04608957,62800.09,86.88356556,65,0.543623686,2.504833295,10.8333356,1,0,1,108656696.3,39552.71347,353364.7554,0.81143879,0.844065376,12.79868819,371161957.6,29000000,3604996.533,17699831.82,1479542.72,33995807.14,-22125193.84,-1849462.176,-36100257.79,94515.11039,7900.59165,152257.5215,11999.99999,1.772655833,2.592731459,1.141418035,1.377008327,1.03543107,17766248.03,1479542.72,33995807.14,-22208215.62,-1849462.176,-36100257.79,94869.76552,7900.59165,152257.5215,11999.99993,1.772655833,2.592731459,1.141418035,1.377008327,1.03543107
Steel_3_1_38,1,Steel,3,1374.14144,530.645274,3,42.75069129,75.80646771,27.32045961,7.841410113,6,229.0235734,Chevron,L2X2X1/8,36812.11697,79.96562438,50,0.466593933,2.518118408,11.71227793,1,0,1,85892925.77,41561.91193,298101.392,0.494810987,0.813572872,36483.86981,81.42234041,50,0.434326988,3.779080292,8.333866874,1,0,1,85065639.03,36118.11079,254721.5252,0.5219012,0.647595314,25.66095328,744167645.2,29000000,3604996.533,11239898.08,1062148.893,32943495.87,-14049872.6,-1327686.116,-35024079.17,61346.84035,5797.159202,150290.0781,11977.97628,2.473398039,3.301008247,1.68267866,1.931800401,1.034779449,11306041.62,1062148.893,32943495.87,-14132552.02,-1327686.116,-35024079.17,61707.84872,5797.159202,150290.0781,11999.96691,2.473398039,3.301008247,1.68267866,1.931800401,1.034779449
Steel_3_1_39,1,Steel,3,1916.048472,435.8663474,3,44.75774251,72.64439123,29.53004536,8.881529713,8,239.506059,Cross,L2-1/2X1-1/2X3/16,69404.61653,95.03929438,64,0.553481936,1.998721145,15.46713076,1,0,1,105194802.5,43739.62774,372863.5973,0.454035526,0.802106545,74587.86975,99.7482981,64,0.536179906,2.013893969,16.78151981,1,0,1,102329972.1,44750.46378,339149.303,0.522520368,0.652764046,8.288973601,240380234.4,29000000,3604996.533,24481096.86,2360083.982,53131866.7,-30601371.07,-2950104.976,-55819678.73,95826.50393,9238.09085,172030.4966,11997.45889,1.699571804,2.951489149,1.454195715,1.614831488,1.048052592,22624038.09,2144637.824,49881838.68,-36978396.7,-3505354.257,-70235490.09,100490.1017,9525.92425,176505.4703,11999.99884,1.699571804,2.951489149,1.454195715,1.614831488,1.048052592
Steel_3_1_40,1,Steel,3,1677.980293,874.7817561,6,8.883777422,124.9688223,22.85659263,7.667551192,7,239.7114704,Chevron,L3X2X3/16,89690.97558,99.28125768,73,0.610876884,1.508475624,18.73753543,1,0,1,133444587.8,45635.0225,429811.0846,0.768453339,1.002104029,90861.31715,100.2724551,73,0.579164554,2.502361151,12.16690893,1,0,1,133066319.6,40559.20742,376995.8462,0.796699408,0.815185098,4.96846946,144085614.4,29000000,3604996.533,24313753.89,1583785.048,43871416.79,-30392192.36,-1979731.311,-46252065.11,108674.1929,7078.979359,162576.2416,11999.97703,1.714941839,2.579719995,1.436357012,1.426685768,1.031080632,24380855.57,1583785.048,43871416.79,-30476069.47,-1979731.311,-46252065.11,108974.1146,7078.979359,162576.2416,11999.99436,1.714941839,2.579719995,1.436357012,1.426685768,1.031080632
Steel_3_1_41,1,Steel,3,1133.156384,519.8501961,3,28.51389836,129.962549,27.53894858,8.130541123,5,226.6312767,Chevron,L2X2X1/8,29581.60004,89.40239694,41,0.477834678,1.800232814,19.86731992,1,0,1,85018801.22,47697.22475,384925.0654,0.78351921,1.112957298,30893.88934,91.24955154,41,0.45036472,1.568375763,23.65417841,1,0,1,87341791.98,48956.69357,318335.1612,0.812195972,0.89714646,12.01102042,348319592.2,29000000,3604996.533,11186582.35,1155508.263,24999252.37,-13984810.64,-1444548.814,-26902541.26,74048.79419,7648.80559,137404.531,11976.3319,2.030850157,2.726400212,1.661986689,1.550605563,1.092462149,11241970.35,1155508.263,24999252.37,-14054053.48,-1444548.814,-26902541.26,74415.43119,7648.80559,137404.531,11999.8266,2.030850157,2.726400212,1.661986689,1.550605563,1.092462149
Steel_3_1_42,1,Steel,3,1198.357969,599.2687368,4,7.445021323,85.60981954,20.54114886,8.551386135,5,239.6715938,Chevron,L2X2X1/8,37781.29974,66.18704649,58,0.480297537,2.08623113,9.666669262,1,0,1,82656753.97,37618.31531,271603.8741,0.580588718,0.771632264,40783.73575,68.40759604,58,0.461867875,1.45583156,14.75584956,1,0,1,87990669.7,43845.03381,235995.1082,0.611282488,0.626220716,26.46866866,767591391.2,29000000,3604996.533,9327795.405,807784.7747,27092552.18,-11659744.26,-1009730.968,-29023765.78,58378.60418,5055.572681,142415.0797,11999.99992,2.543659935,3.259990229,1.453521952,1.80053069,1.032860791,9404478.746,807784.7747,27092552.18,-11755598.43,-1009730.968,-29023765.78,58858.53177,5055.572681,142415.0797,11997.63325,2.543659935,3.259990229,1.453521952,1.80053069,1.032860791
Steel_3_1_43,1,Steel,3,1884.08756,704.8097066,4,45.58816961,70.48097066,26.03488209,7.966098907,8,235.510945,Cross,L2-1/2X1-1/2X3/16,76401.1232,88.68665324,72,0.561766361,2.108643352,12.00027615,1,0,1,112708251,40164.91928,345110.0727,0.459550294,0.773672847,84084.07381,94.40902704,72,0.538876611,2.425967972,12.00026269,1,0,1,125342177.3,40433.85858,307499.1366,0.516432539,0.640151893,9.499491885,275485264.7,29000000,3604996.533,21275794.05,1452170.428,51856466.05,-26595012.29,-1815231.445,-54495793.61,84693.55508,5780.723193,171364.4166,11999.9938,2.023753734,3.093576234,1.395492128,1.734824458,1.031153744,21764246.42,1452170.428,51856466.05,-27205583.94,-1815231.445,-54495793.61,86637.96043,5780.723193,171364.4166,11999.99395,2.023753734,3.093576234,1.395492128,1.734824458,1.031153744
Steel_3_1_44,1,Steel,3,800.0686813,528.7252217,3,55.22150956,132.1813054,23.98408823,8.145923097,4,200.0171703,Chevron,L2X2X1/8,10500.46836,57.09175833,33,0.44894806,3.642317818,6.252460336,1,0,-1,42973187.33,33579.8254,334801.0257,0.678038577,1.353593981,12879.18857,59.7026999,33,0.403645464,1.284095085,18.46399011,1,0,1,49925043.5,48370.91611,285155.5586,0.686761454,1.080031094,17.33356232,502673307.4,29000000,3604996.533,5152220.926,576066.8215,15098033.64,-6440634.847,-720123.6317,-15242275.1,48300.61467,5400.463599,112993.8847,11999.95531,1.999838854,2.652321896,1.000347448,1.361726319,1.025280452,5192548.517,576066.8215,15098033.64,-6491047.143,-720123.6317,-15242275.1,48678.67443,5400.463599,112993.8847,11995.72347,1.999838854,2.652321896,1.000347448,1.361726319,1.025280452
Steel_3_1_45,1,Steel,3,1870.141685,683.4775988,4,50.56652723,97.63965697,23.83990347,8.925820677,8,233.7677106,Chevron,L2-1/2X1-1/2X3/16,88221.7043,92.84519427,78,0.63293715,1.757727333,13.00007049,1,0,1,112707828.1,40932.99345,449184.7303,0.552002699,0.998227042,98058.5673,98.72183294,78,0.607134686,2.07232169,13.00031855,1,0,1,127185457.4,41296.64533,399836.585,0.623823792,0.825117003,19.42247517,563251780.1,29000000,3604996.533,28018545.5,1967223.493,51300632.3,-35024621.08,-2459130.415,-53921982.46,112369.9494,7889.660235,171080.2935,11999.99878,1.52028486,2.74822518,1.152902164,1.369702048,1.033000725,28512753.32,1967223.493,51300632.3,-35642406.24,-2459130.415,-53921982.46,114351.9976,7889.660235,171080.2935,11999.99407,1.52028486,2.74822518,1.152902164,1.369702048,1.033000725
Steel_3_1_46,1,Steel,3,616.7501883,838.1336026,5,41.77538096,119.7333718,25.05190895,8.397852993,3,205.5833961,Beam,C15X33.9,5416.141364,53.19119093,24,0.811890532,0.946575467,18.61597448,1,0,1,34551493.2,48464.49373,520501.902,0.700099694,1.168687643,5297.410839,50.30755085,24,0.462792054,1.981017539,10.35683408,1,0,1,32302273.4,43356.22911,268928.9174,0.721163556,0.961241223,3.395526797,98470277.1,29000000,3604996.533,3033869.168,213881.9348,10199880.21,-3793795.051,-267455.2463,-8041760.765,36907.60171,2601.914857,103600.6191,11666.50527,2.44015781,2.972082137,2.591238054,2.069565689,2.238803535,3003084.301,213881.9348,10199880.21,-3755299.167,-267455.2463,-8041760.765,36533.09789,2601.914857,103600.6191,11971.8433,2.44015781,2.972082137,2.591238054,2.069565689,2.238803535
Steel_3_1_47,1,Steel,3,642.4573783,508.7051333,3,19.99763609,63.58814167,25.95948253,8.27801627,3,214.1524594,Beam,C15X33.9,4077.508073,40.76352561,24,0.31250093,2.924257748,6.00001314,1,0,-1,26304427.95,31583.49818,164498.3178,0.471363218,0.681784304,4420.488767,44.67829156,24,0.312500014,3.179407006,6.159233564,1,0,-1,28807081.58,33503.32248,159873.2552,0.543385671,0.597371777,22.71148019,658632925.4,29000000,3604996.533,1932720.976,206304.9679,10858487.99,-2416730.002,-257969.6768,-9022111.725,22570.18209,2409.215168,105263.0372,11999.9981,2.638229009,3.113402287,1.47915005,1.974677037,1.085148053,1971562.237,206304.9679,10858487.99,-2465298.234,-257969.6768,-9022111.725,23023.76765,2409.215168,105263.0372,11999.99998,2.638229009,3.113402287,1.47915005,1.974677037,1.085148053
Steel_3_1_48,1,Steel,3,783.9835465,550.790331,3,5.038197934,91.79838851,22.41609383,7.587511761,4,195.9958866,Chevron,L2X2X1/8,10696.28419,53.12552351,34,0.346950589,3.655471302,6.000011447,1,0,-1,44346107.28,32629.84758,206480.5021,0.633563595,0.804656956,12846.92551,55.84506753,34,0.348659704,1.386009494,16.21818938,1,0,1,50600489.81,47573.41662,179089.7616,0.650970754,0.66294262,25.04612783,726337707,29000000,3604996.533,3618141.197,395119.4151,14652777.58,-4522676.496,-493899.2688,-14623082.85,34613.04653,3779.920671,112550.7081,11999.99848,2.421321679,2.898914996,1.195356905,1.673121824,1.029818938,3658337.871,395119.4151,14652777.58,-4572922.339,-493899.2688,-14623082.85,34997.58911,3779.920671,112550.7081,11999.98384,2.421321679,2.898914996,1.195356905,1.673121824,1.029818938
Steel_3_1_49,1,Steel,3,1100.260215,800.0841951,5,15.22493657,80.00841951,22.97055517,8.331236144,5,220.052043,Chevron,L2X2X1/8,25560.30442,65.17531835,47,0.423130654,3.055538286,7.833965237,1,0,1,69789695.9,36039.5169,244470.909,0.551448978,0.75903817,27388.90476,66.94428104,47,0.405469455,2.358074126,10.55935227,1,0,1,73707502.95,41084.78977,208022.0068,0.570066297,0.601151097,1.780163861,51624751.97,29000000,3604996.533,7385191.816,495219.5934,23968528.04,-9231762.448,-619042.7763,-25831909.7,50343.15877,3375.798387,133479.0606,11999.96103,2.5922442,3.249362037,1.378370604,1.817456264,1.023911015,7436697.643,495219.5934,23968528.04,-9296146.633,-619042.7763,-25831909.7,50694.26218,3375.798387,133479.0606,11999.76455,2.5922442,3.249362037,1.378370604,1.817456264,1.023911015
Steel_3_1_50,1,Steel,3,1810.325043,757.9965234,5,49.22426965,126.3327539,21.59445216,8.008592875,8,226.2906304,Chevron,L2-1/2X1-1/2X3/16,100683.2675,97.15214337,83,0.673598854,1.444964063,14.94503976,1,0,1,125481341.6,42899.57365,503415.1636,0.68247843,1.158423432,106548.8334,99.30351791,83,0.642133772,1.743771627,13.83377369,1,0,1,131524506.3,42200.09884,439390.5958,0.716378699,0.938941305,15.3802879,446028349,29000000,3604996.533,29029270.42,2106728.377,48943796.53,-36288179.53,-2633525.97,-51486475.75,120270.7093,8728.352884,168738.047,11999.10529,1.482808901,2.567400592,1.200371621,1.27240007,1.032168862,29198800.26,2106728.377,48943796.53,-36500101.12,-2633525.97,-51486475.75,120973.0857,8728.352884,168738.047,11999.99411,1.482808901,2.567400592,1.200371621,1.27240007,1.032168862
Steel_3_1_51,1,Steel,3,1648.754241,561.8529163,3,30.99104743,112.3705833,23.32520177,7.745385113,7,235.5363201,Chevron,L2-1/2X1-1/2X3/16,78832.11625,94.98844683,70,0.592088868,2.002450972,13.96126166,1,0,1,123329475.5,42607.53922,415009.8487,0.679130778,0.993417315,82839.25003,97.75269068,70,0.566862768,2.263852268,13.39285362,1,0,1,128365760.7,42220.66537,367101.0488,0.723004531,0.820727148,2.343163315,67951736.14,29000000,3604996.533,21415440.69,2038765.753,42772911.63,-26769657.44,-2548491.137,-45124436.22,97417.75977,9274.242599,162004.7124,11999.99375,1.851228759,2.758566166,1.383387841,1.525535833,1.041171586,21596132.29,2038765.753,42772911.63,-26995524.94,-2548491.137,-45124436.22,98239.71673,9274.242599,162004.7124,11999.18478,1.851228759,2.758566166,1.383387841,1.525535833,1.041171586
Steel_3_1_52,1,Steel,3,1365.86609,587.1461761,4,12.26711572,97.85769601,23.41915943,8.163209193,6,227.6443484,Chevron,L2-1/2X1-1/2X3/16,47904.02461,81.4554812,58,0.505511143,2.845483052,9.666668307,1,0,1,97425037.26,38416.84352,325855.38,0.635259259,0.857162973,52697.60027,85.36913843,58,0.491039101,1.940450096,15.14971821,1,0,1,106112007.5,44624.5302,288673.593,0.684966415,0.710923672,3.980505759,115434667,29000000,3604996.533,13462458.69,1199215.688,32664167.86,-16829368.33,-1499134.963,-34735653.39,73928.33798,6585.425792,150138.5708,11999.99994,2.179593393,2.966623012,1.321212626,1.664436752,1.036551224,13638018.38,1199215.688,32664167.86,-17048834.83,-1499134.963,-34735653.39,74892.4142,6585.425792,150138.5708,11999.02361,2.179593393,2.966623012,1.321212626,1.664436752,1.036551224
Steel_3_1_53,1,Steel,3,660.7200607,840.6097819,5,6.551698277,140.1016303,27.1917246,8.282863599,3,220.2400202,Beam,C15X33.9,5153.309664,55.65907706,24,0.533671734,3.517518816,6.624748667,1,0,1,31793405.36,35294.97275,262557.9057,0.836112868,1.093265231,5491.143426,56.39051619,24,0.437072759,3.235725991,7.529881314,1,0,1,31569612.93,37820.18114,222176.2743,0.840261146,0.865080761,27.73379076,804279932.1,29000000,3604996.533,3881718.886,280639.9277,11345290.65,-4852148.607,-350799.9096,-9725859.442,44062.36979,3185.614578,106355.9201,11999.95267,1.602383737,2.143992844,1.000074897,1.132758787,1.019649397,3747817.934,270424.2647,11048500.24,-5222775.754,-376850.0279,-10762811.22,44685.22757,3224.2681,107189.6309,11999.9525,1.602383737,2.143992844,1.000074897,1.132758787,1.019649397
Steel_3_1_54,1,Steel,3,1256.392512,460.1237394,3,4.461352129,115.0309349,24.82716244,8.188644713,6,209.398752,Chevron,L2-1/2X1-1/2X3/16,37106.18182,84.06860926,50,0.478948729,3.827012872,8.333792024,1,0,1,87160736.2,37706.26023,342345.2772,0.712980205,0.937256036,38543.96181,86.70476801,50,0.457360243,4.052624323,8.333337732,1,0,1,89558583.07,37797.15034,301317.9517,0.76185699,0.772832222,25.22395156,731494595.2,29000000,3604996.533,12561195.18,1420669.93,28984525.4,-15701493.97,-1775837.413,-30965589.27,74983.70367,8480.649457,145098.9921,11999.96936,1.927944709,2.688141922,1.134517283,1.459625118,1.044642689,12661254.53,1420669.93,28984525.4,-15826568.16,-1775837.413,-30965589.27,75581.00517,8480.649457,145098.9921,11999.99459,1.927944709,2.688141922,1.134517283,1.459625118,1.044642689
Steel_3_1_55,1,Steel,3,931.8889209,818.5012392,5,39.82544625,81.85012392,29.6514051,8.253425009,4,232.9722302,Chevron,L2X2X1/8,10780.45494,65.56228838,31,0.372169071,4.089030536,6.978263925,1,0,-1,46555910.91,31856.26198,242259.435,0.52323758,0.875918354,11371.40505,68.30432758,31,0.342784381,4.092504478,7.389571022,1,0,1,48700697.78,35270.58618,205514.3693,0.555490314,0.699065244,2.647216917,76769290.58,29000000,3604996.533,5351574.834,355246.8858,18863656.91,-6689743.433,-444076.855,-20104240.36,43072.15131,2859.204644,120588.6604,11999.99992,2.282731741,2.945536073,1.000000294,1.512730135,1.019335419,5408832.342,355246.8858,18863656.91,-6761318.259,-444076.855,-20104240.36,43532.98837,2859.204644,120588.6604,11999.99964,2.282731741,2.945536073,1.000000294,1.512730135,1.019335419
Steel_3_1_56,1,Steel,3,1703.16241,643.6013245,4,19.00444351,64.36013245,26.84943491,7.786700475,8,212.8953013,Cross,L2-1/2X1-1/2X3/16,59436.39183,85.33773618,63,0.498984817,2.694800848,10.50003791,1,0,1,105220994.5,40181.4873,284557.8098,0.462807543,0.660324742,66538.64319,93.44801604,63,0.483654264,3.143750645,10.5000017,1,0,1,119250305.3,40384.00733,263230.1769,0.544064752,0.575292959,27.18789216,788448872.7,29000000,3604996.533,16027670.2,1186660.732,44821992.61,-20034836.13,-1483344.305,-47232273.72,70579.89073,5225.611942,164248.568,11999.9988,2.307761153,3.221467937,1.536224923,1.898725393,1.034417771,16593375.91,1186660.732,44821992.61,-20741977.04,-1483344.305,-47232273.72,73071.04801,5225.611942,164248.568,11999.99994,2.307761153,3.221467937,1.536224923,1.898725393,1.034417771
Steel_3_1_57,1,Steel,3,520.1718701,656.2600523,4,31.9351078,109.3766754,28.50595941,8.49932254,3,173.3906234,Beam,C10X15.3,2152.520488,43.75207312,18,0.632979767,2.997963219,6.029716642,1,0,1,21556446.91,37973.29091,220351.7348,0.668406467,1.060691047,1839.154861,29.15949039,18,0.400528985,0.69332843,16.22994526,1,0,1,13285358.42,49062.03121,192969.6383,0.710278013,0.882113795,18.62211707,540041395.1,29000000,3604996.533,1937001.701,173919.9793,8163849.781,-2421579.544,-217429.3723,-6088949.173,27932.07034,2507.971517,97242.2933,11994.38445,1.981616764,2.485694024,1.564233084,1.312180388,1.027338163,1694136.01,155387.6368,7793703.542,-2902369.282,-266207.8494,-7974120.559,28341.06362,2599.467147,99942.83011,11999.76232,1.981616764,2.485694024,1.564233084,1.312180388,1.027338163
Steel_3_1_58,1,Steel,3,958.561316,572.5920252,3,3.59731395,114.518405,20.03447385,7.828994557,4,239.640329,Chevron,L2-1/2X1-1/2X3/16,24216.79492,62.44608723,47,0.439522109,2.825629266,7.83407818,1,0,1,67782760.49,35010.08746,270950.0765,0.745078205,0.931766001,26690.14267,64.25246555,47,0.4299209,1.333322822,16.94736983,1,0,1,72535666.45,45983.09754,236507.2605,0.759896071,0.768704568,15.6991708,455275953.3,29000000,3604996.533,6662958.639,689129.8474,19656449.65,-8328698.298,-861412.3092,-21043797.89,52132.49164,5391.907402,122055.3416,11999.95841,2.286465589,2.840723512,1.170456178,1.57142249,1.033977005,6702869.196,689129.8474,19656449.65,-8378586.495,-861412.3092,-21043797.89,52444.76084,5391.907402,122055.3416,11999.91905,2.286465589,2.840723512,1.170456178,1.57142249,1.033977005
Steel_3_1_59,1,Steel,3,584.8662759,861.8750941,5,25.25126452,107.7343868,26.55620781,7.590885312,3,194.9554253,Beam,C12X20.7,4168.645742,50.87410933,22,0.604885606,2.383076162,8.486846453,1,0,1,30130656.49,41389.85712,302310.6853,0.715692783,0.985953104,4917.916803,51.54802954,22,0.337376758,1.558317637,14.49551109,1,0,1,32261820,47361.36517,184753.4426,0.732182792,0.816737315,13.17898746,382190636.2,29000000,3604996.533,2292857.436,170963.0457,9547938.453,-2867265.992,-213792.8504,-7015774.559,29414.58015,2193.248535,101336.6684,11982.1353,2.263282816,2.68223717,2.07031885,1.873265145,1.518703679,2297713.455,170963.0457,9547938.453,-2873338.544,-213792.8504,-7015774.559,29476.87698,2193.248535,101336.6684,11998.98602,2.263282816,2.68223717,2.07031885,1.873265145,1.518703679
Steel_3_1_60,1,Steel,3,996.6712279,653.8799471,4,40.98745045,130.7759894,24.58984137,8.715272437,5,199.3342456,Chevron,L2X2X1/8,32534.3557,109.221098,40,0.854748307,1.389458038,27.85490365,1,0,0,107782932,50000,922625.0959,0.749586269,1.177395892,23827.10977,74.99163258,40,0.440972773,1.30635385,22.39242248,1,0,1,71638751.19,49368.2995,302636.0844,0.757526875,0.964148054,21.25893824,616509209,29000000,3604996.533,9812783.386,744988.116,20797072.76,-12266424.38,-931268.9405,-22361783.36,73844.35731,5606.275657,125247.336,8462.001594,3.468455903,4.206659198,2.826444967,2.631577891,3.217482943,8959958.59,744988.116,20797072.76,-11200354.7,-931268.9405,-22361783.36,67426.57588,5606.275657,125247.336,11999.96657,3.468455903,4.206659198,2.826444967,2.631577891,3.217482943
Steel_3_1_61,1,Steel,3,1338.889684,763.5140776,5,36.85709448,95.4392597,29.12036434,8.916681723,6,223.1482807,Chevron,L2X2X1/8,30747.21452,86.6154396,45,0.457754467,4.431060127,7.90704275,1,0,1,76465523.79,35768.66794,350222.8681,0.568686283,0.941460814,33090.51603,92.89319403,45,0.436357574,4.771955824,8.112151935,1,0,1,82694311.33,36373.84434,309204.73,0.643943699,0.777592713,11.24676882,326156295.8,29000000,3604996.533,13909945.46,896294.93,31741185.77,-17387778.36,-1120390.992,-33793085.69,77920.28826,5020.836315,149643.0369,11999.99875,1.836153242,2.775268918,1.000002139,1.447128587,1.025460472,14180548.99,896294.93,31741185.77,-17726039.52,-1120390.992,-33793085.69,79436.14649,5020.836315,149643.0369,11999.99893,1.836153242,2.775268918,1.000002139,1.447128587,1.025460472
