id,maxDL1Mpos_abt,maxDL2Mpos_abt,maxDL1Mneg_abt,maxDL2Mneg_abt,maxDL1V_abt,maxDL2V_abt,maxDL1rxn_abt,maxDL2rxn_abt,maxDL1fbpos_abt,maxDL2fbpos_abt,maxDL1fbneg_abt,maxDL2fbneg_abt,maxLLMpos_abt,maxLLMneg_abt,maxLLV_abt,maxLLrxn_abt,maxLLfbpos_abt,maxLLfbneg_abt,ctrtg_st1_pos_abt,ctrtg_st1_neg_abt,ctrtg_sv2_pos_abt,ctrtg_sv2_neg_abt,ctrtg_v_abt,DL1M_ctrtg_st1_pos_abt,DL2M_ctrtg_st1_pos_abt,LLM_ctrtg_st1_pos_abt,DL1fb_ctrtg_st1_neg_abt,DL2fb_ctrtg_st1_neg_abt,LLfb_ctrtg_st1_neg_abt,DL1fb_ctrtg_sv2_pos_abt,DL2fb_ctrtg_sv2_pos_abt,LLfb_ctrtg_sv2_pos_abt,DL1fb_ctrtg_sv2_neg_abt,DL2fb_ctrtg_sv2_neg_abt,LLfb_ctrtg_sv2_neg_abt,DL1V_ctrtg_v_abt,DL2V_ctrtg_v_abt,LLV_ctrtg_v_abt,loc_ctrtg_st1_pos_abt,loc_ctrtg_st1_neg_abt,loc_ctrtg_sv2_pos_abt,loc_ctrtg_sv2_neg_abt,loc_ctrtg_v_abt,maxDL1Mpos_pier,maxDL2Mpos_pier,maxDL1Mneg_pier,maxDL2Mneg_pier,maxDL1V_pier,maxDL2V_pier,maxDL1rxn_pier,maxDL2rxn_pier,maxDL1fbpos_pier,maxDL2fbpos_pier,maxDL1fbneg_pier,maxDL2fbneg_pier,maxLLMpos_pier,maxLLMneg_pier,maxLLV_pier,maxLLrxn_pier,maxLLfbpos_pier,maxLLfbneg_pier,ctrtg_st1_pos_pier,ctrtg_st1_neg_pier,ctrtg_sv2_pos_pier,ctrtg_sv2_neg_pier,ctrtg_v_pier,DL1M_ctrtg_st1_pos_pier,DL2M_ctrtg_st1_pos_pier,LLM_ctrtg_st1_pos_pier,DL1fb_ctrtg_st1_neg_pier,DL2fb_ctrtg_st1_neg_pier,LLfb_ctrtg_st1_neg_pier,DL1fb_ctrtg_sv2_pos_pier,DL2fb_ctrtg_sv2_pos_pier,LLfb_ctrtg_sv2_pos_pier,DL1fb_ctrtg_sv2_neg_pier,DL2fb_ctrtg_sv2_neg_pier,LLfb_ctrtg_sv2_neg_pier,DL1V_ctrtg_v_pier,DL2V_ctrtg_v_pier,LLV_ctrtg_v_pier,loc_ctrtg_st1_pos_pier,loc_ctrtg_st1_neg_pier,loc_ctrtg_sv2_pos_pier,loc_ctrtg_sv2_neg_pier,loc_ctrtg_v_pier
Steel_1_1_42,23659939.62,3007413.617,-108486.7875,-357902.7379,122774.4299,14769.28866,124775.1126,17562.63742,14882.81061,1625.157307,-68.65051449,-244.5109024,15873750,-2441745.75,100914.2188,119381.4688,7788.819824,-1844.236816,3.344882234,,3.077182741,,1.927259564,23640447.54,2722923.325,15873750,,,,14870.6681,1471.42339,7788.819824,,,,47348.03768,3735.170998,64815.03906,"0.6129,1,1",NaN,"0.6129,1,1",NaN,"1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_43,16646063.99,2352443.845,311.4440627,-4297.14663,51656.59908,10597.30426,52189.8664,11354.72011,11712.88976,1439.069619,0.192828457,-2.93618889,14161526,-6628.74707,42841.85547,59907.69531,7577.30127,-4.664262772,3.610134419,,3.585842437,,2.75594902,16646063.99,778069.2466,14161526,,,,11712.88976,464.7992547,7577.30127,,,,50155.15057,11354.72011,26023.22266,"0.55556,5,1",NaN,"0.55556,5,1",NaN,"1,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_44,10510195.12,1539504.479,-1518.162951,-23058.32029,38256.39689,8708.083673,38813.68414,9755.006961,9892.600784,1259.411471,-1.395684906,-21.43584554,11286772,-56965.19531,44107.43359,51692.47656,8481.342773,-58.88916397,2.749963476,,3.311592947,,1.60477078,10510195.12,1530572.212,11275784,,,,9770.660564,1252.104316,8473.085938,,,,35564.44919,2144.004233,51692.47656,"0.52174,8,1",NaN,"0.52174,8,1",NaN,"2,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_45,31269244.8,2950998.984,-192.0124969,-1430.140566,86735.13131,11041.1584,87420.78423,11700.94041,14573.28844,1243.456214,-0.114882138,-0.666457729,25575220,-5033.169434,73077.78125,95110.9375,10061.13672,-2.345742941,2.15409811,,2.438391287,,1.536037683,30842131.52,2929580.749,25575208,,,,14372.69658,1234.431257,10061.13281,,,,86912.78444,4965.708562,95110.40625,"0.51613,6,1",NaN,"0.51613,6,1",NaN,"2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_46,50061695.04,4883839.969,-32999.85565,-89571.19184,108764.7269,14543.48991,110032.9711,15623.17173,18183.92812,1536.967976,-12.06262726,-35.3524449,31440748,-1964026,92803.21875,95746.54688,9050.15625,-775.1724854,2.860665083,,2.39622406,,1.27550292,48938256.9,4608085.743,31440748,,,,17987.16551,1493.698812,8994.643555,,,,110032.9711,15553.75229,88930.03125,"0.4359,8,1",NaN,"0.46154,8,1",NaN,"1,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_47,33666018.19,3547215.096,-12454.49582,-10853.31967,89356.50891,12209.52394,90221.75537,12743.78038,14994.02108,1387.94684,-5.576283386,-4.813586264,25714484,-31735.71094,79755.20313,95218.30469,9354.650391,-14.40721893,2.595792874,,2.566063794,,1.642795086,33666018.19,3482600.655,25714484,,,,14931.31678,1362.664638,9354.650391,,,,89853.0179,6051.329226,95217.78125,"0.53125,5,1",NaN,"0.53125,5,1",NaN,"1,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_48,7839950.032,1133515.305,-9386.515965,-19365.67446,39917.58608,7543.358251,40653.79671,8497.212851,11977.76844,1316.158683,-13.99554202,-28.64108558,9313593,-59270.05078,56983.76563,69193,9937.799805,-90.55115509,3.047444584,,2.736734536,,1.459769011,7718747.892,301583.317,9313593,,,,11792.59517,351.148914,9937.799805,,,,40304.76307,799.845264,69192.89063,"0.58824,3,1",NaN,"0.58824,3,1",NaN,"2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_49,11044932.25,1931785.913,-58678.5083,-139085.7446,53260.77114,10026.75421,55279.90289,11484.20746,10960.51225,1639.265326,-58.31096962,-138.0216117,9471043,-402204.75,80921.02344,86941.84375,7532.913086,-410.5861816,3.442574187,,3.704946069,,1.316752195,10761655.88,1598743.238,9360703,,,,10679.5145,1356.653622,7363.095215,,,,55278.71602,0,86941.84375,"0.7,1,1",NaN,"0.7,1,1",NaN,"2,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_50,33422272.87,3408220.864,-10138.61502,-8926.606598,90528.35679,11981.14818,91317.53499,12555.79205,14239.59493,1381.763694,-4.825465205,-4.218228898,25621652,-24382.03906,79571.0625,95249.70313,9091.891602,-10.38796616,2.666608217,,2.721278114,,1.609338045,33422272.87,2902885.782,25621652,,,,14239.59493,1096.369755,9091.891602,,,,91317.53499,5939.842538,95249.07813,"0.54839,3,1",NaN,"0.54839,3,1",NaN,"1,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_51,7582480.238,1401782.691,-31829.71438,-101255.6626,39973.25356,8650.85797,41262.80531,10000.11917,10381.79981,1592.511996,-43.65162011,-138.6383392,7556768.5,-346716.0938,56726.63281,68656.47656,8329.15918,-527.5115356,3.442506006,,3.443422629,,1.539565086,6391652.347,582051.2928,7514140.5,,,,9724.674654,700.593138,8282.173828,,,,41262.80531,0,66547.9375,"0.58824,2,1",NaN,"0.58824,2,1",NaN,"2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_52,27166644.21,4036121.446,-333552.0841,-319393.0126,93343.38065,15363.04288,98098.04803,17598.98053,17954.11567,2132.193675,-201.5640031,-211.0826843,16910730,-1661210.5,87346.85938,107664.1094,7910.068359,-1003.591858,3.246753881,,2.688023383,,1.646770239,23294274.41,1826427.566,16547413,,,,17954.11567,1904.70101,7910.068359,,,,95989.24387,161.8448523,107637.5313,"0.53571,2,1",NaN,"0.60714,1,1",NaN,"2,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_53,33790862.96,2616691.506,-2188.213713,-8625.610149,79320.58789,10177.40813,79604.53855,10789.05565,14596.51384,996.5712377,-0.974235244,-3.693410745,25937414,-32472.9375,62495.57031,75773.82813,9082.629883,-14.92052746,2.845346938,,2.715835167,,6.804859638,33783390.18,2560731.197,25930930,,,,14465.75422,975.2586625,9080.359375,,,,79600.87961,10789.05565,48319.76953,"0.51429,9,1",NaN,"0.51429,9,1",NaN,"1,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_54,2904245.05,580360.8818,-64702.23202,-131262.5243,25645.76952,5856.304598,27552.43594,9556.066901,9755.095063,1411.465265,-217.6805985,-440.9208521,2787115.75,-330419.0625,34200.57422,50091.08594,6587.099609,-1109.902832,4.063459342,,4.560036854,,1.280218482,2100612.882,122619.7934,2787115.75,,,,8117.867607,333.4903193,6587.099609,,,,27550.38225,9556.066901,39493.29297,"0.53846,4,1",NaN,"0.53846,4,1",NaN,"1,10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_55,19841234.44,2021418.807,117.9927034,-6727.884476,54663.7557,9442.036817,55139.79367,10118.9381,12061.18528,1065.830119,0.06233959,-4.07532198,15568500,-11791.33691,37842.89844,50974.86719,7439.392578,-9.626653671,3.479427685,,3.568481048,,1.786152363,18485571.69,1491458.903,13487824,,,,11950.29128,1038.177867,7439.392578,,,,51742.04146,2783.677362,50974.86719,"0.53333,10,1",NaN,"0.5,11,1",NaN,"2,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_56,40561415.15,3163452.646,-12829.93808,-12527.10268,96045.48889,11031.62472,96800.6363,11682.87766,15834.05579,1078.567924,-5.044334638,-4.867408656,32906724,-41965.74219,83517.875,96758.49219,10379.17871,-16.30579948,2.491163482,,2.274059482,,1.60654676,40561415.15,3097639.482,32906724,,,,15760.14015,1056.12916,10379.17871,,,,95937.37678,5266.078633,96757.57031,"0.54286,7,1",NaN,"0.54286,7,1",NaN,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_57,37931516.15,4584174.741,-16575.2068,-24766.93246,93537.68236,14485.39919,94435.11525,15383.70059,16210.46323,1647.650102,-6.556812914,-9.746605638,30321474,-61833.82422,89691.92969,101941.8672,10323.25586,-26.42530251,2.153996834,,2.314491236,,1.508932948,37465613.74,4579586.263,30265024,,,,15452.22897,986.7602589,10323.25586,,,,91160.02294,4914.406287,101728.2969,"0.52941,7,1",NaN,"0.52941,2,1",NaN,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_58,46861897.8,5041670.944,-2142.447774,-7305.206784,97868.12466,14983.37871,98138.59632,15467.30154,16830.37426,1589.059505,-0.774872153,-2.567851224,30315020,-21566.76563,67151.6875,85526.23438,8882.964844,-8.360020638,2.625174038,,2.54943776,,1.577340603,46860571.09,5036773.838,30315020,,,,16471.94819,1587.516011,8882.964844,,,,94793.90104,6109.125108,85526.23438,"0.51282,6,1",NaN,"0.51282,6,1",NaN,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_59,23068936.19,1928538.855,619.9538686,-13255.9324,57514.5914,8453.213564,57970.83942,9155.284741,11434.16112,847.5364152,0.310704707,-6.559657335,17230632,-47838.59375,42901.98828,52781.07813,6989.286133,-25.3754425,4.098343828,,3.883703646,,1.90497911,23067083.68,1847766.843,17223632,,,,11414.68505,812.0394786,6986.446777,,,,55177.09478,3308.684603,52781.07813,"0.54545,11,1",NaN,"0.54545,11,1",NaN,"2,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_60,11339533.58,1879741.985,-144185.1058,-275451.1756,61269.08232,10269.97525,64060.983,12673.18116,11940.62854,1675.317033,-151.9229509,-290.0547619,11023053,-1057154.25,69145.70313,85363.53125,9066.50293,-1113.201416,2.519157123,,2.894286904,,1.234253168,11210173.93,1775231.618,11023053,,,,11804.44876,1582.172335,9066.50293,,,,64059.98466,12673.18116,77899.67969,"0.63158,1,1",NaN,"0.63158,1,1",NaN,"1,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_61,38309859.08,3310706.285,-1272.792088,-8291.110287,93295.78484,11746.51364,93685.23155,12451.67934,11437.41026,878.3289576,-0.387025647,-2.37400461,31276410,-30584.32031,60626.53516,68538.67188,7764.307617,-14.80061531,3.329889625,,3.533800119,,1.757012844,38304404.37,3284003.597,31269614,,,,10967.74075,871.244746,7762.620605,,,,61015.13264,3410.581472,68538.67188,"0.51515,9,1",NaN,"0.51515,9,1",NaN,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_62,6553859.774,908237.0376,-24017.05084,-23797.1225,35537.02614,6283.282507,37052.76663,7528.803994,13199.59761,1332.037894,-47.8525802,-47.24536052,9332422,-124590.2656,59836.17969,71640.88281,11783.78223,-247.3539429,2.203588828,,2.178128921,,1.502135038,6477889.575,908237.0376,9057247,,,,13199.59761,933.8264647,11783.78223,,,,36857.31872,1926.387136,71640.88281,"0.5625,5,1",NaN,"0.5625,3,1",NaN,"2,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_63,20138796.47,2809688.785,-76416.60813,-76173.74136,71485.64259,12148.14986,73553.90275,13184.18912,15534.90335,1748.12735,-72.95275935,-58.75999882,16141003,-388923.0625,86012.67969,88998.5,10739.58789,-371.7473145,2.481481722,,2.249859041,,1.665174842,16006397.34,1066995.276,16141003,,,,15299.71399,788.959424,10739.58789,,,,64372.86296,1080.593418,88486.88281,"0.54167,3,1",NaN,"0.54167,3,1",NaN,"1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_64,2257835.82,489141.0855,-15079.18828,-94421.45171,20697.81472,5465.525527,21654.71205,7336.403661,6145.790417,1349.2385,-56.26025338,-351.6519675,3075362.25,-359055.5313,42031.56641,58610.37109,5898.500977,-945.7840576,5.02557017,,5.373904171,,2.898711681,1488996.527,270521.7221,2387218.5,,,,5546.424751,746.2025443,5898.500977,,,,14082.88717,5655.675415,25692.2207,"0.72727,1,1",NaN,"0.72727,1,1",NaN,"1,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_65,24512714.79,3245886.674,-47188.09831,-157240.4513,84377.27686,12089.91414,86554.45377,13255.60649,13966.89902,1624.224658,-27.06463851,-89.59286149,16640522,-1181888.375,85907.94531,90234.98438,7716.829102,-712.4431152,3.240290223,,3.22383481,,1.347638726,24057006.63,2902593.337,16640068,,,,13707.32255,1452.442473,7716.618652,,,,86553.26616,12521.14458,73918.08594,"0.65517,1,1",NaN,"0.65517,1,1",NaN,"1,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_66,48676185.31,4931175.479,-121246.4358,-182415.8787,139259.4027,16153.08521,142029.2021,18090.07802,18414.74842,1668.799491,-46.0186645,-69.01026717,26793506,-2010491.875,106364.375,114615.7656,8436.439453,-757.8000488,2.664170202,,2.507838683,,1.176648855,48658879.26,4690401.642,26793506,,,,18408.28479,1587.317245,8436.439453,,,,142025.8284,17607.52084,95922.375,"0.56757,1,1",NaN,"0.56757,1,1",NaN,"1,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_67,33333129.55,2959532.258,-4821.730275,-23787.55125,76119.44395,10301.32624,76909.94048,11165.48177,14751.04316,1180.628025,-2.162589189,-10.52678989,19564334,-287477.2813,65519.12109,73557.375,7193.543457,-140.4763489,3.330141758,,3.389752717,,1.495602608,33333129.55,2630384.967,19564334,,,,14751.04316,1049.323318,7193.543457,,,,68918.39996,2327.254658,73557.375,"0.54054,1,1",NaN,"0.54054,1,1",NaN,"1,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_68,17902296.62,3154304.148,-62698.70995,-243399.004,63889.80577,14195.74408,65747.71899,17127.93408,13020.15847,1963.343513,-46.09478782,-181.3588208,12713529,-299611.7188,66407.78906,73039.40625,7108.682617,-217.907135,4.283547666,,3.921908869,,9.041904449,14441292.72,798317.8436,12713529,,,,10760.48941,496.0235736,7108.682617,,,,45448.0366,1647.565718,73033.50781,"0.5,5,1",NaN,"0.5,5,1",NaN,"1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_69,4192198.508,714711.2936,-79540.95418,-81673.18428,33094.14455,6604.631142,35429.87534,7968.86786,12487.974,1481.252877,-231.1833433,-236.9067684,5363512,-420074.4375,60753.64453,79422.3125,9912.711914,-1251.447144,3.347769252,,2.708696148,,1.292641401,4192198.508,52107.65268,5363512,,,,12487.974,106.3440492,9912.711914,,,,35429.61062,94.99400676,79420.375,"0.63636,3,1",NaN,"0.63636,3,1",NaN,"1,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_70,5553941.522,954849.0233,-70410.79189,-63734.514,38135.38231,7294.614212,39750.561,8465.017011,15097.266,1690.796375,-188.0454108,-169.9977474,7086012.5,-221391.9531,64764.34766,78847.48438,10783.94043,-605.0683594,2.932248145,,2.257751988,,1.490303159,5523961.168,435128.316,7086012.5,,,,15097.266,751.0321786,10783.94043,,,,39750.15037,0,78847.48438,"0.57143,2,1",NaN,"0.57143,2,1",NaN,"1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_71,23228154.36,2291751.182,-1487.790819,-17083.2112,61877.24089,9664.337715,62439.64291,10318.78276,12236.80094,1104.116071,-0.862596371,-9.100766867,16314208,-43808.69141,53828.75781,61237.86328,7052.592773,-23.07876968,3.409961134,,3.734524196,,2.510477781,22894425.48,2208300.717,15749412,,,,12196.58669,1063.911445,7052.592773,,,,60062.96096,10318.78276,33006.82031,"0.53125,8,1",NaN,"0.53125,8,1",NaN,"1,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_72,15783381.66,1923125.915,-5628.178665,-40257.72201,56673.45338,9304.21886,57208.11415,10214.20311,10782.44373,1163.228034,-3.904602223,-27.50231349,11895565,-146381.9375,60304.99219,62990.08594,6778.774902,-109.6348495,3.958585739,,4.140078934,,1.447711229,15782581.52,1811651.31,11735348,,,,10781.90123,1095.801152,6618.658203,,,,57207.0546,10023.14479,53448.48047,"0.56,1,1",NaN,"0.56,1,1",NaN,"1,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_73,8953972.948,1974274.901,-1807.585878,-56588.08328,36451.96878,10614.37803,36815.57364,11874.83845,7735.529796,1413.964608,-2.132671105,-46.42781464,10793100,-108291.2578,44398.1875,54274.73438,7460.135742,-129.9978333,3.806097371,,4.089162443,,1.488963008,6391320.813,175068.1697,7844481.5,,,,7672.491538,180.4072436,7458.194824,,,,27397.86846,0,54274.73438,"0.55,7,1",NaN,"0.55,7,1",NaN,"1,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_74,43692189.49,3770809.035,-11522.01529,-33215.99943,96345.55157,12051.95319,96857.51281,12876.66367,16744.80807,1307.604162,-4.435575334,-12.72985836,23378492,-339419.75,74547.72656,81954.9375,7539.195313,-138.0849609,2.888205808,,3.019521526,,1.681978345,43636185.62,3409890.877,23378492,,,,16723.3602,1182.448504,7539.195313,,,,96857.51281,11767.31923,61829.13281,"0.55263,1,1",NaN,"0.55263,1,1",NaN,"1,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_75,31259426.57,3051486.327,-312678.8798,-390558.945,130037.8117,15978.63847,133918.689,19276.00918,16544.91472,1444.839811,-166.4492233,-217.0604607,14697599,-1075994.625,79094.89063,91208.02344,6452.699707,-569.5112915,3.405270094,,3.544016385,,0.440650642,31122347.52,2812298.711,14681370,,,,16472.22339,1331.587529,6445.574707,,,,133918.689,19276.00918,91208.02344,"0.44118,10,1",NaN,"0.44118,10,1",NaN,"1,10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_76,25091253.96,3368508.516,-35502.94215,-119158.3493,85010.72981,13383.91216,86747.15668,15172.41403,7015.161045,881.1989575,-9.941925719,-35.81147447,18772618,-354131.625,72594.44531,75654.16406,5930.120117,-281.1889648,5.203697847,,5.241847882,,1.677185774,8339008.746,694384.04,9473717,,,,6621.502834,468.2733172,5930.120117,,,,47446.10179,0,75654.16406,"0.5,3,1",NaN,"0.5,3,1",NaN,"2,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_77,30059084,2911420.902,-6639.782772,-26106.87151,73573.02166,11199.34881,74006.73448,12098.68739,15212.74729,1303.70867,-3.355671033,-12.96576672,24116528,-70475.03125,63120.82031,72700.32813,10015.90234,-41.88284683,2.167121919,,2.403794797,,1.714126587,30059084,2841489.337,24116528,,,,14928.57995,1272.393931,10015.90234,,,,74003.00329,12098.68739,50301.77344,"0.54545,8,1",NaN,"0.54545,8,1",NaN,"1,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_78,28709710.15,3165602.511,-32238.38806,-28134.11248,82244.00839,12274.58516,83878.41412,12917.73658,14555.00655,1387.40265,-16.37247419,-14.26315425,22396900,-146030.375,88755.76563,99305.32813,9169.920898,-77.08457184,2.761770002,,2.676061584,,1.528476357,28709710.15,2911450.779,22396900,,,,14555.00655,1276.014444,9103.210938,,,,83878.41412,2844.038906,99305.32813,"0.55172,1,1",NaN,"0.55172,1,1",NaN,"1,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_79,8569690.841,1621256.186,-37941.99647,-108444.5079,36342.96353,8825.151933,37493.2491,11044.61712,8871.837431,1483.790334,-45.74259963,-112.2681971,8817578,-545354.75,57610.53906,65331.68359,7502.469727,-654.0718384,3.483924478,,3.821523043,,1.313549876,8569690.841,1481674.07,8817578,,,,8871.837431,1356.043345,7502.469727,,,,34121.66136,0,65331.68359,"0.57143,1,1",NaN,"0.57143,1,1",NaN,"1,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_80,37641341,3575708.108,-7776.944523,-11426.98743,103821.9173,9301.290969,104941.743,9709.001383,10421.42447,967.6212848,-3.97083279,-5.79720101,29407332,-54951.15625,85228.125,96771.22656,8036.383789,-25.70846939,3.244417651,,3.456487126,,2.429095268,20541842.39,2165768.478,19407862,,,,10421.42447,967.6212848,8036.383789,,,,58704.53416,9652.31523,48864.62891,"0.53333,5,1",NaN,"0.53333,5,1",NaN,"1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_81,7008236.51,1434442.096,-49899.07347,-57820.98656,38452.28287,9740.417299,40011.46584,10438.308,12011.87032,1855.508727,-83.26999057,-96.29796922,9821813,-246908.3438,65190.08594,77245.35938,11632.34961,-423.1879883,2.693027625,,2.352756683,,1.400071383,6919491.869,47866.71347,9821813,,,,11859.76526,61.71996443,11632.34961,,,,40011.43428,0,77245.35938,"0.6,6,1",NaN,"0.6,6,1",NaN,"1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_82,46826661.51,4504596.102,-1120.780478,-3222.889753,103290.716,13952.0972,104075.3773,14575.40907,17796.26749,1472.840616,-0.43617008,-1.178858842,28117314,-10324.85547,68254.44531,91433.21875,8779.15918,-4.012012959,2.604401595,,2.536202183,,1.571605444,46824134.71,4504596.102,28107512,,,,17702.4343,854.6666291,8778.388672,,,,103646.3269,3985.351055,91431.66406,"0.52632,7,1",NaN,"0.52632,5,1",NaN,"1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_83,7163523.455,957670.259,-19227.347,-35262.18737,38992.93623,6948.43825,40255.56759,8046.017434,13236.08242,1308.244298,-35.71775979,-65.15396309,9291289,-718907.375,64525.6875,75064.96094,11227.19531,-1328.325562,2.293445669,,2.266584551,,1.064082026,7163523.455,865485.8039,9291289,,,,13236.08242,1182.313909,11227.19531,,,,40255.19654,7461.59947,75064.96094,"0.5625,1,1",NaN,"0.5625,1,1",NaN,"1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_84,12680229.4,2525690.381,-263505.6456,-217623.2324,55250.80255,12197.34397,60030.58374,14140.20181,12963.61408,2148.15867,-269.7817149,-222.4876722,12125337,-811590.6875,81031.69531,92602.35938,9311.041992,-844.4920044,2.851627667,,2.926806207,,1.582258224,12680229.4,2240966.095,11088680,,,,12963.61408,1905.994014,8576.003906,,,,51194.35671,0,92602.35938,"0.61905,1,1",NaN,"0.61905,1,1",NaN,"1,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_85,3739523.949,566833.364,-3422.405626,-21461.45013,23578.52473,5255.847629,24341.16134,6516.904278,8639.439203,999.9117392,-8.029958554,-48.47574133,5322766,-96442.32813,43557.00781,53068.63672,8620.049805,-222.8103027,3.557505557,,3.425108717,,1.53798759,3662115.321,506784.3288,5036018.5,,,,8639.439203,478.5707522,8620.049805,,,,24341.16134,833.2468181,53068.63672,"0.57143,1,1",NaN,"0.57143,4,1",NaN,"1,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_86,18438294.16,2081354.264,-750.938338,-21931.36259,52009.75723,9672.164072,52485.46809,10352.90285,10724.70724,1062.294098,-0.427879862,-12.75644284,13339437,-168590.3281,45666.59375,52355.79297,6249.276855,-108.9106827,4.637927919,,4.410836455,,3.954271317,18438294.16,1844472.854,13339437,,,,10724.70724,941.3931407,6249.276855,,,,52485.46809,10235.65587,40104.72656,"0.55172,1,1",NaN,"0.55172,1,1",NaN,"1,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_1_1_87,8500187.542,1507176.33,-257.1455942,-4352.365453,36872.3277,8721.316995,37487.78449,9495.280854,9978.53118,1368.510118,-0.315495813,-4.55733184,11303225,-11939.12012,47807.46875,68205.6875,9905.672852,-14.51283264,2.669469254,,2.896465268,,1.366491318,8499108.189,1507176.33,11303225,,,,9454.484024,746.6473925,9905.672852,,,,36039.98682,2110.484334,68205.6875,"0.57895,7,1",NaN,"0.57895,2,1",NaN,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
